time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1781276173001013800,-0.083986328125,119.2386474609375,0.07000000029802322,-1,57.37479077059876,109.64864730834961,-1,5.332051643821284,3,41.29054306991323,0
1781276174000969500,0.915969482421875,119.723388671875,0.07000000029802322,-1,57.37477560828231,110.13338851928711,-1,5.046938631520698,3,41.290522259650416,0
1781276175000902700,1.915902587890625,119.9189453125,0.10000000149011612,-1,57.374753879659096,110.32894515991211,-1,4.539419345717315,3,41.29049589027189,0
1781276176000840200,2.915840087890625,119.89990234375,0.07000000029802322,94.51093947011056,57.37474475818787,110.30990219116211,149.765625,3.833471617537483,3,41.290485781893224,0
1781276177000788200,3.915788330078125,120.09783935546875,0.07000000029802322,94.51093947011056,57.374744192798026,110.50783920288086,149.765625,3.793706771073971,3,41.29048009453439,0
1781276178000721400,4.915721435546875,120.325439453125,0.9200000166893005,8.82653478987065,57.374730954224574,110.73543930053711,125.859375,5.167060633803939,3,41.290495025677686,0
1781276179000661800,5.915661865234375,120.32543952856213,1.0285912883091086,-1,57.37473658680956,110.73543937597424,-1,4.611394109070763,3.6632437738571872,41.29048664998502,0
1781276180000620500,6.91562060546875,121.56604011449963,1.0285912883091086,-1,57.37473990364294,111.97603996191174,-1,4.748016700128518,3.828735728850248,41.29048477793067,0
1781276181000562200,7.915562255859375,121.66833503637463,0.3080157138848601,-1,57.37473488155724,112.07833488378674,-1,4.640412300730414,3.993708976703515,41.290486728905684,0
1781276182000521200,8.915521240234375,122.43536384403706,0.3080157138848601,-1,57.37473294060781,112.84536369144917,-1,4.748099209523353,4.029364438188564,41.29048145903424,0
1781276183000484900,9.91548486328125,123.08325204253197,0.9900000095367409,180,57.374735395344246,113.49325188994408,125.85937999216672,4.752402639720745,4.029364438188561,41.29048933058,0.43999999761581315
1781276184000431600,10.915431640625,123.9041138458997,1.2633784019561798,-1,57.37474576407235,114.31411369331181,-1,4.750376460117788,3.8842020331973948,41.29048062264205,0.15000000596046448
1781276185000392000,11.915391845703125,124.80737313907593,0.9900000095367409,180,57.37474804549015,115.21737298648804,125.85937999213668,4.6092243752951125,4.029364438188561,41.29049027369556,0.43999999761581315
1781276186000359400,12.915359375,125.20709238667041,1.3400000333785953,180,57.37475643799669,115.61709223408252,125.85938169404378,4.684226219811331,3.7465957210585423,41.29049609811457,0.5899999737739537
1781276187000331500,13.91533154296875,125.59954889304936,1.4999999999998879,49.207571365737046,57.374766832057276,116.00954874046147,125.85940302423586,4.748651530191798,3.681416623266983,41.29052211362797,2.4700000286100443
1781276188000304600,14.9153046875,126.5406499877572,0.8700000047683039,27.974114474222105,57.37482624709763,116.95064983516932,342.0703016395745,4.7486515301918155,3.8154214873576,41.29047007678845,2.5199999809263174
1781276189000279800,15.91527978515625,125.59143123682588,0.9200000166892288,29.58182257712095,57.37484515788032,116.00143108423799,326.24998040039293,4.748651530191802,3.7087364556945173,41.290436650140215,2.5199999809263174
1781276190000256500,16.915256591796876,125.04571627546102,0.819999992847331,19.952956479015995,57.37486079097013,115.45571612287313,305.8593372181982,4.748651530191869,3.8762828327626657,41.2903703860791,3.329999923705602
1781276191000234200,17.915234130859375,124.29541119653732,0.31999999284739433,7.387210654191593,57.37485806428782,114.70541104394943,286.52339039145875,4.748651530191899,3.9540828059497404,41.290302901822784,3.5099999904627275
1781276192000212700,18.915212646484374,124.07220594864339,0.6399999856947569,12.804497829447648,57.37483943955241,114.4822057960555,266.1327559317129,4.748651530191971,4.029364438188317,41.29022738064265,4.0500001907340515
1781276193000193300,19.915193359375,123.12902998831123,0.37999999523153377,7.258974518679608,57.374801963497816,113.53902983572334,242.9296312797203,4.748651530192022,4.029364438188257,41.29016090623794,4.510000228880712
1781276194000175400,20.91517529296875,122.43866111151874,1.5900000333782607,30.82183560708561,57.37476376812287,112.84866095893085,228.86714342565236,4.748651530191954,3.9410599859125446,41.29011690575949,4.179999828337729
1781276195000157700,21.91515771484375,121.7685563582927,1.4900000095363712,26.769936284315587,57.37465764653855,112.17855620570481,195.468733160636,4.7486515301920225,4.0293644381882565,41.290112446506726,4.51000022888071
1781276196000141000,22.91514111328125,121.4066184554249,1.8400000333779756,28.344558587961817,57.37459946083045,111.81661830283701,190.89842357774057,4.748651530192026,3.8704450893627658,41.29008975857238,5.260000228880048
1781276197000126500,23.91512646484375,120.82312285434455,2.230000019072556,30.993737317814993,57.374529579840996,111.23312270175666,179.64843800078208,4.748651530192024,3.7770997630654457,41.29010051348338,5.829999923703621
1781276198000111600,24.915111572265626,120.7484768582508,1.2699999809259839,17.651141464483203,57.374487357656655,111.1584767056629,153.98441079777808,4.7486515301921965,4.0293644381880505,41.29017150852699,5.829999923703623
1781276199000097300,25.91509716796875,116.41849710326642,1.2772842372096984,22.524822044062503,57.37446274449105,106.82849695067853,157.96796669995922,7.057480057243494,3.9657197331043825,41.29018459539932,4.594763241394369
1781276200000085200,26.915085205078125,116.2830105656758,0.6443625743689343,78.20972384232543,57.37446712909248,106.6930104130879,149.32409620470415,7.492643038913682,4.477044511313848,41.29019384278504,0.9513231989279405
1781276201000071400,27.915071533203125,116.46081247087568,1.2990571036279466,28.238454139033482,57.37442778178425,106.87081231828779,150.67928468905484,7.176880725799999,4.272160813135227,41.290238835206374,3.7275216344117164
