time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1781271117999665700,-1.992334228515625,114.49960527848452,1.3645987933102692,180,57.3739098758479,104.90960512589663,21.6414689599409,5.377330746103999,3.875527646912478,41.28302146885112,0.1287378052399721
1781271120066175000,0.074175048828125,114.49960527848452,1.3645987933102692,180,57.3739098758479,104.90960512589663,21.6414689599409,5.377330746103999,3.875527646912478,41.28302146885112,0.1287378052399721
1781271120066286000,0.0742861328125,0,1.3645987933102692,180,57.37391010488628,104.90960512589663,21.6414689599409,5.895014,3.875527646912478,41.28302032265048,0.1287378052399721
1781271120676505000,0.684505126953125,111.3216552734375,0.27000001072883606,84.75333805201952,57.37390106549242,101.73165512084961,171.5625,3.5355339059327373,3,41.28307772804171,0
1781271121999469300,2.00746923828125,111.630126953125,0.7699999809265137,57.564513305976476,57.37389565916487,102.04012680053711,193.359375,3.5355339059327373,3,41.283078482412996,0.6899999976158142
1781271122999426800,3.0074267578125,112.2032470703125,1.0299999713897705,74.4437958772889,57.37388803163299,102.61324691772461,181.0546875,3.5355339059327373,3,41.283078482412996,0.6899999976158142
1781271123999387000,4.007386962890625,112.3505859375,1.059999942779541,74.92829534606376,57.373882876762536,102.76058578491211,172.6171875,3.5355339059327373,3,41.28308267336458,0.5600000023841858
1781271124999350000,5.00735009765625,112.94677734375,0.8899999856948853,-1,57.37388132611045,103.35677719116211,-1,3.5355339059327373,3,41.28308451738328,0.15000000596046448
1781271125999315200,6.007315185546875,112.93487548828125,0.8600000143051147,47.17287225742231,57.373877218977896,103.34487533569336,205.6640625,3.5355339059327373,3,41.28307881768912,0.5600000023841858
1781271126999265300,7.007265380859375,112.71337890625,0.8199999928474426,45.561470122770814,57.37386896280327,103.12337875366211,216.2109375,3.5355339059327373,3,41.283070100509825,1.0399999618530273
1781271127999296800,8.007296875,113.5921630859375,0.800000011920929,38.565764978601145,57.37386066471913,104.00216293334961,221.484375,3.5355339059327373,3,41.28305710855991,1.25
1781271128999335200,9.007335205078125,113.682373046875,0.7200000286102295,37.832332435336,57.37385601276287,104.09237289428711,239.4140625,3.5355339059327373,3,41.28304051239163,1.159999966621399
1781271129999370000,10.007369873046875,113.38909912109375,0.7200000286102295,33.6928894586606,57.37385576130578,103.79909896850586,270.703125,3.5355339059327373,3,41.28302047964305,1.25
1781271130999402200,11.00740234375,113.696533203125,0.7200000286102295,32.75323642887986,57.373860622809616,104.10653305053711,292.5,3.5355339059327373,3,41.28299885433287,1.3700000047683716
1781271131999436800,12.007436767578126,113.525390625,0.7200000286102295,34.007911443559934,57.37386682541796,103.93539047241211,291.796875,3.5355339059327373,3,41.28297898922235,1.3700000047683716
1781271132999464400,13.00746435546875,112.69073486328125,0.7200000286102295,39.70714423042363,57.37387122591713,103.10073471069336,292.8515625,3.5355339059327373,3,41.28296121958763,1.309999942779541
1781271133999492600,14.00749267578125,112.69073507376015,0.7200000286102144,44.534734468336694,57.37387579390625,103.10073492117226,292.85154560086266,4.7486515301917835,4.029364438188538,41.28294115427743,1.3099999427795135
1781271134999522600,15.0075224609375,112.01239030621946,0.7300000190734757,58.98538389863586,57.37387571582006,102.42239015363157,284.41404772154266,4.748651530191776,4.029364438188546,41.282931769979555,1.090000033378585
1781271135999546000,16.007546142578125,111.1644288143143,0.7300000190734831,100.25556973953358,57.37387172305918,101.57442866172642,259.4531168802466,4.748651530191765,4.0293644381885585,41.282935652924856,0.5899999737739537
1781271136999566600,17.007566650390626,110.58215347677469,0.7499999999999906,60.16965536082016,57.373858177315256,100.9921533241868,185.62499861415603,4.748651530191775,4.029364438188549,41.28294750415524,1.0099999904632442
1781271137999591200,18.007591064453123,110.50476089771837,0.7699999809265041,61.77417797358092,57.37385121678,100.91476074513048,145.54688299878995,4.748651530191775,4.02936443818855,41.28297348303744,1.0099999904632444
1781271138999611000,19.00761083984375,109.86749283224344,0.800000011920919,64.18096667457912,57.37384607304243,100.27749267965555,133.94532267995135,4.748651530191775,4.029364438188549,41.28299702761409,1.0099999904632442
1781271139999630800,20.007630859375,110.00531018339097,0.8399999737739495,85.07988795273629,57.37384173057141,100.41531003080308,139.21875731490636,4.748651530191769,4.029364438188555,41.28301290415949,0.8000000119209226
1781271140999655200,21.0076552734375,110.00531013309956,0.7300000190734863,180,57.37384716985536,100.41530998051167,139.21875,4.748651530191761,4.0293644381884866,41.283004218750904,0
