t_utc[s],a_x[m/s2],a_y[m/s2],a_z[m/s2],w_x[rad/s],w_y[rad/s],w_z[rad/s]
1781271149.881548,-0.389025,-2.412689,-9.497157,-0.760328,0.660434,-0.204307
1781271149.891548,-0.323927,-2.340581,-9.517637,-0.763126,0.590144,-0.226925
1781271149.901548,-0.267328,-2.272179,-9.535979,-0.682693,0.470775,-0.276184
1781271149.911548,-0.222158,-2.214154,-9.550803,-0.546387,0.324576,-0.359414
1781271149.921548,-0.189519,-2.171076,-9.561412,-0.375747,0.167876,-0.463575
1781271149.931548,-0.168916,-2.144173,-9.567878,-0.214503,0.034154,-0.568024
1781271149.941548,-0.156303,-2.130748,-9.571094,-0.099018,-0.035451,-0.646257
1781271149.951548,-0.144662,-2.125892,-9.572356,-0.035748,-0.010742,-0.669756
1781271149.961547,-0.127882,-2.124744,-9.572847,-0.018850,0.067278,-0.630534
1781271149.971547,-0.104979,-2.123210,-9.573464,-0.036935,0.148433,-0.531578
1781271149.981547,-0.077305,-2.118369,-9.574797,-0.081724,0.218797,-0.401091
1781271149.991547,-0.047034,-2.108108,-9.577256,-0.141682,0.257090,-0.275521
1781271150.001547,-0.017743,-2.091675,-9.580958,-0.204725,0.246493,-0.181834
1781271150.011547,0.006491,-2.069088,-9.585876,-0.267226,0.185234,-0.129007
1781271150.021547,0.022881,-2.040674,-9.591939,-0.325289,0.099077,-0.120772
1781271150.031547,0.030448,-2.006747,-9.599071,-0.377087,0.000564,-0.148007
1781271150.041547,0.029169,-1.968774,-9.606932,-0.409647,-0.099597,-0.197809
1781271150.051547,0.019705,-1.929164,-9.614988,-0.412140,-0.189681,-0.266165
1781271150.061547,0.004973,-1.890694,-9.622648,-0.386270,-0.229510,-0.341065
1781271150.071547,-0.008617,-1.855656,-9.629468,-0.342040,-0.191143,-0.413879
1781271150.081547,-0.013894,-1.825852,-9.635162,-0.275137,-0.085387,-0.479242
1781271150.091547,-0.007037,-1.803886,-9.639308,-0.178248,0.038224,-0.518919
1781271150.101547,0.010936,-1.792854,-9.641361,-0.047565,0.132248,-0.529355
1781271150.111547,0.035835,-1.794970,-9.640904,0.094544,0.181822,-0.515110
1781271150.121547,0.063478,-1.810313,-9.637888,0.226106,0.198528,-0.479457
1781271150.131547,0.090469,-1.836921,-9.632633,0.327114,0.184229,-0.433226
1781271150.141547,0.113826,-1.871340,-9.625757,0.390553,0.135680,-0.392198
1781271150.151547,0.130159,-1.909879,-9.617979,0.416157,0.053107,-0.367051
1781271150.161547,0.137821,-1.949092,-9.610005,0.405349,-0.036380,-0.358291
1781271150.171547,0.138034,-1.985250,-9.602600,0.353832,-0.102282,-0.367231
1781271150.181547,0.134104,-2.015060,-9.596449,0.274302,-0.129341,-0.380419
1781271150.191547,0.130606,-2.036946,-9.591879,0.194550,-0.101705,-0.392528
1781271150.201547,0.132584,-2.051493,-9.588751,0.124846,-0.023438,-0.405488
1781271150.211547,0.144561,-2.060532,-9.586637,0.077028,0.100648,-0.411271
1781271150.221547,0.170223,-2.066443,-9.584935,0.064590,0.263757,-0.397875
1781271150.231547,0.211983,-2.073344,-9.582599,0.100312,0.442714,-0.357996
1781271150.241547,0.269399,-2.085612,-9.578477,0.173202,0.614528,-0.282280
1781271150.251547,0.339853,-2.105171,-9.571944,0.245245,0.752496,-0.155920
1781271150.261547,0.416999,-2.130606,-9.563261,0.284014,0.815073,0.004581
1781271150.271547,0.492537,-2.157938,-9.553547,0.270821,0.792483,0.164603
1781271150.281547,0.558314,-2.181812,-9.544520,0.199113,0.681461,0.282510
1781271150.291547,0.608572,-2.197552,-9.537851,0.090319,0.508098,0.324255
1781271150.301547,0.639106,-2.203059,-9.534592,-0.011167,0.270080,0.295033
1781271150.311547,0.645881,-2.201286,-9.534544,-0.053613,-0.009371,0.226513
1781271150.321547,0.628124,-2.198047,-9.536469,-0.037564,-0.266628,0.168235
1781271150.331547,0.590638,-2.197254,-9.539039,-0.000823,-0.431326,0.155745
1781271150.341547,0.542366,-2.198809,-9.541545,0.006151,-0.483356,0.201762
1781271150.351547,0.492851,-2.198679,-9.544266,-0.043646,-0.427682,0.290332
1781271150.361547,0.451220,-2.191199,-9.548050,-0.153453,-0.280459,0.392224
1781271150.371547,0.423652,-2.171217,-9.553875,-0.311787,-0.092692,0.492087
1781271150.381547,0.413710,-2.134921,-9.562476,-0.498244,0.124468,0.572053
1781271150.391547,0.423238,-2.080823,-9.573959,-0.682365,0.326940,0.602674
1781271150.401547,0.448608,-2.011659,-9.587564,-0.806278,0.437368,0.561519
1781271150.411547,0.481618,-1.935014,-9.601728,-0.827242,0.449858,0.450281
1781271150.421547,0.517131,-1.861504,-9.614419,-0.728867,0.434191,0.307606
1781271150.431547,0.552866,-1.802096,-9.623762,-0.521865,0.390906,0.149176
1781271150.441547,0.586740,-1.765061,-9.628630,-0.251979,0.331034,-0.026123
1781271150.451547,0.618215,-1.755018,-9.628498,0.049854,0.263878,-0.204590
1781271150.461547,0.645125,-1.772582,-9.623507,0.340115,0.178846,-0.365631
1781271150.471547,0.666582,-1.813821,-9.614346,0.562975,0.107391,-0.489623
1781271150.481547,0.685024,-1.871147,-9.602049,0.691923,0.072563,-0.563307
1781271150.491547,0.701525,-1.935647,-9.588063,0.722563,0.043311,-0.578152
1781271150.501547,0.716619,-1.998778,-9.573990,0.662766,0.047461,-0.517930
1781271150.511547,0.732452,-2.052235,-9.561485,0.510255,0.092428,-0.381272
1781271150.521547,0.750850,-2.088322,-9.552247,0.276816,0.169916,-0.185735
1781271150.531547,0.772827,-2.101466,-9.547612,0.003075,0.248789,0.039819
1781271150.541547,0.795417,-2.090061,-9.548256,-0.267618,0.266830,0.261139
1781271150.551547,0.811886,-2.057125,-9.554014,-0.482409,0.206377,0.454568
1781271150.561547,0.816025,-2.008752,-9.563944,-0.611202,0.093837,0.599588
1781271150.571547,0.805306,-1.953861,-9.576214,-0.636845,-0.057447,0.689510
1781271150.581547,0.778748,-1.900955,-9.589051,-0.577130,-0.207194,0.725352
1781271150.591547,0.740157,-1.856696,-9.600775,-0.458554,-0.308594,0.714519
1781271150.601547,0.696486,-1.824626,-9.610192,-0.313680,-0.329764,0.667405
1781271150.611547,0.655205,-1.805763,-9.616661,-0.169212,-0.285790,0.606480
1781271150.621547,0.621996,-1.800194,-9.619914,-0.022295,-0.188062,0.530629
1781271150.631547,0.601323,-1.808027,-9.619760,0.122187,-0.059596,0.439134
1781271150.641547,0.594323,-1.829274,-9.616174,0.276048,0.057526,0.333921
1781271150.651547,0.598841,-1.865645,-9.608895,0.446665,0.134983,0.219954
1781271150.661547,0.609029,-1.918378,-9.597855,0.628045,0.133161,0.118618
1781271150.671547,0.618556,-1.986418,-9.583386,0.773583,0.095139,0.040748
1781271150.681547,0.627030,-2.064849,-9.566238,0.852054,0.094201,-0.001025
1781271150.691547,0.637232,-2.146696,-9.547532,0.854153,0.114996,-0.008819
1781271150.701547,0.648575,-2.225494,-9.528714,0.792712,0.117991,0.002650
1781271150.711547,0.659999,-2.295652,-9.511279,0.673426,0.128508,0.018283
1781271150.721547,0.672919,-2.352069,-9.496586,0.504383,0.155857,0.034677
1781271150.731547,0.687380,-2.391128,-9.485796,0.310896,0.168417,0.059726
1781271150.741547,0.701349,-2.412017,-9.479486,0.123075,0.155535,0.079445
1781271150.751546,0.712009,-2.416716,-9.477495,-0.034891,0.116480,0.114410
1781271150.761546,0.717145,-2.408789,-9.479125,-0.148688,0.062580,0.176708
1781271150.771546,0.715020,-2.393329,-9.483199,-0.203625,0.004300,0.262280
1781271150.781546,0.705908,-2.376599,-9.488089,-0.189032,-0.037918,0.364877
1781271150.791546,0.690924,-2.364321,-9.492258,-0.124094,-0.071383,0.457503
1781271150.801546,0.671515,-2.360167,-9.494684,-0.034070,-0.095273,0.511541
1781271150.811546,0.649050,-2.365129,-9.495010,0.066346,-0.126009,0.520866
1781271150.821546,0.621900,-2.379387,-9.493262,0.163376,-0.206284,0.474651
1781271150.831546,0.586202,-2.401276,-9.490017,0.243532,-0.342774,0.352734
1781271150.841546,0.539728,-2.428529,-9.485833,0.297538,-0.510765,0.152743
1781271150.851546,0.481789,-2.458653,-9.481186,0.327908,-0.695440,-0.074646
1781271150.861546,0.411601,-2.489747,-9.476370,0.341982,-0.879324,-0.273374
1781271150.871546,0.328374,-2.521637,-9.471178,0.358640,-1.054838,-0.402467
1781271150.881546,0.232024,-2.555333,-9.464988,0.381383,-1.205522,-0.457510
1781271150.891546,0.125081,-2.591391,-9.457198,0.395999,-1.290372,-0.448894
1781271150.901546,0.017553,-2.627566,-9.448036,0.367271,-1.188157,-0.389841
1781271150.911546,-0.071532,-2.657134,-9.439529,0.243114,-0.861338,-0.280146
1781271150.921546,-0.124677,-2.670436,-9.435232,0.022447,-0.368945,-0.149250
1781271150.931546,-0.130132,-2.660676,-9.437908,-0.230080,0.198376,-0.038703
1781271150.941546,-0.088710,-2.629640,-9.447068,-0.414976,0.657823,0.024594
1781271150.951546,-0.013888,-2.587026,-9.459225,-0.473698,0.913886,0.019789
1781271150.961546,0.076931,-2.543980,-9.470593,-0.423530,0.983539,-0.026211
1781271150.971546,0.167800,-2.509661,-9.478581,-0.294999,0.884975,-0.088787
1781271150.981546,0.243699,-2.489087,-9.482368,-0.134332,0.633588,-0.175153
1781271150.991546,0.294451,-2.482340,-9.482702,-0.001980,0.313604,-0.281185
1781271151.001546,0.317573,-2.484603,-9.481365,0.059686,0.000479,-0.398503
1781271151.011546,0.317558,-2.489042,-9.480201,0.056708,-0.225395,-0.515311
1781271151.021546,0.305283,-2.490417,-9.480243,0.001962,-0.313962,-0.597959
1781271151.031546,0.289655,-2.486702,-9.481708,-0.045547,-0.334884,-0.609927
1781271151.041546,0.273438,-2.479536,-9.484066,-0.070707,-0.312807,-0.550451
1781271151.051546,0.258897,-2.470960,-9.486712,-0.087484,-0.258422,-0.439986
1781271151.061546,0.247147,-2.460853,-9.489652,-0.113735,-0.197377,-0.315396
1781271151.071546,0.236907,-2.447917,-9.493258,-0.154701,-0.161546,-0.196306
1781271151.081546,0.226442,-2.430485,-9.497991,-0.211556,-0.146800,-0.114271
1781271151.091546,0.214582,-2.407511,-9.504115,-0.271770,-0.157769,-0.072575
1781271151.101546,0.199858,-2.379687,-9.511440,-0.312623,-0.195691,-0.075547
1781271151.111546,0.180926,-2.349145,-9.519408,-0.324212,-0.254979,-0.108374
1781271151.121546,0.156966,-2.319042,-9.527211,-0.300717,-0.320815,-0.176953
1781271151.131546,0.128986,-2.292150,-9.534137,-0.254849,-0.371747,-0.261702
1781271151.141546,0.099751,-2.270179,-9.539743,-0.197183,-0.382327,-0.339040
1781271151.151546,0.072821,-2.253981,-9.543827,-0.137058,-0.352676,-0.396761
1781271151.161546,0.051690,-2.243509,-9.546433,-0.080816,-0.281216,-0.434528
1781271151.171546,0.039515,-2.237302,-9.547948,-0.049143,-0.176876,-0.455143
1781271151.181546,0.039345,-2.232701,-9.549025,-0.045924,-0.037508,-0.460523
1781271151.191546,0.053282,-2.228227,-9.550002,-0.042027,0.114533,-0.460472
1781271151.201546,0.080986,-2.225404,-9.550466,-0.007924,0.244186,-0.470517
1781271151.211546,0.119823,-2.227640,-9.549536,0.063721,0.338525,-0.488701
1781271151.221546,0.166472,-2.237479,-9.546536,0.158059,0.399653,-0.508061
1781271151.231546,0.217263,-2.255385,-9.541300,0.235927,0.413086,-0.529914
1781271151.241546,0.267196,-2.278724,-9.534485,0.276110,0.373669,-0.535171
1781271151.251546,0.311230,-2.303477,-9.527198,0.267174,0.294976,-0.500322
1781271151.261546,0.345053,-2.325440,-9.520696,0.226551,0.180319,-0.443525
1781271151.271546,0.365456,-2.343052,-9.515615,0.175961,0.051862,-0.377620
1781271151.281546,0.374263,-2.356542,-9.511941,0.137979,-0.031948,-0.331635
1781271151.291546,0.378151,-2.367372,-9.509097,0.115232,-0.037610,-0.318075
1781271151.301546,0.383941,-2.376569,-9.506571,0.104151,0.001542,-0.326825
1781271151.311546,0.393731,-2.385089,-9.504037,0.102571,0.037197,-0.336830
1781271151.321546,0.405588,-2.393462,-9.501433,0.098668,0.043518,-0.333251
1781271151.331546,0.417626,-2.401002,-9.499008,0.089100,0.048548,-0.313739
1781271151.341546,0.430138,-2.407016,-9.496928,0.061126,0.070874,-0.261299
1781271151.351546,0.445014,-2.410359,-9.495394,0.029483,0.133166,-0.184896
1781271151.361546,0.465194,-2.411265,-9.494197,0.007428,0.221551,-0.101627
1781271151.371546,0.491975,-2.411660,-9.492746,0.009120,0.306881,-0.026344
1781271151.381546,0.523463,-2.413626,-9.490561,0.032302,0.356868,0.050310
1781271151.391546,0.554693,-2.418691,-9.487497,0.063797,0.341047,0.129585
1781271151.401546,0.580466,-2.426414,-9.483983,0.077423,0.281433,0.188390
1781271151.411546,0.598234,-2.434916,-9.480700,0.075013,0.191906,0.208831
1781271151.421546,0.605223,-2.442503,-9.478305,0.060996,0.054796,0.195189
1781271151.431546,0.598285,-2.448963,-9.477078,0.048883,-0.103298,0.181285
1781271151.441546,0.577684,-2.453693,-9.477132,0.023738,-0.230162,0.192514
1781271151.451546,0.546328,-2.454926,-9.478672,-0.029961,-0.312335,0.232455
1781271151.461546,0.508383,-2.449167,-9.482270,-0.127006,-0.344880,0.297178
1781271151.471546,0.468515,-2.432288,-9.488665,-0.267554,-0.318314,0.370163
1781271151.481546,0.432524,-2.400684,-9.498416,-0.439466,-0.228285,0.441614
1781271151.491546,0.405406,-2.352576,-9.511639,-0.612543,-0.104262,0.500101
1781271151.501546,0.389953,-2.289685,-9.527615,-0.747000,0.027299,0.514484
1781271151.511546,0.387234,-2.216441,-9.545027,-0.822015,0.144903,0.473708
1781271151.521546,0.396357,-2.139740,-9.562137,-0.808677,0.241283,0.404818
1781271151.531546,0.414770,-2.068181,-9.577091,-0.709382,0.297437,0.321751
1781271151.541546,0.438694,-2.009329,-9.588551,-0.536155,0.307230,0.225271
1781271151.551546,0.464731,-1.969459,-9.595599,-0.314844,0.295396,0.104206
1781271151.561546,0.496228,-1.948858,-9.598230,-0.129733,0.379064,0.014170
1781271151.571546,0.538191,-1.943254,-9.597103,0.011041,0.472640,-0.086054
1781271151.581546,0.585717,-1.951119,-9.592721,0.173326,0.443627,-0.215783
1781271151.591546,0.629220,-1.974669,-9.585144,0.352853,0.344160,-0.351574
1781271151.601546,0.665177,-2.013662,-9.574596,0.506916,0.240867,-0.432001
1781271151.611546,0.692166,-2.064318,-9.561885,0.602485,0.139392,-0.417265
1781271151.621546,0.709009,-2.120591,-9.548326,0.614576,0.053056,-0.308077
1781271151.631546,0.715888,-2.174353,-9.535715,0.534783,-0.008925,-0.136671
1781271151.641546,0.714611,-2.217981,-9.525762,0.376231,-0.033560,0.073964
1781271151.651546,0.707945,-2.244752,-9.519991,0.152853,-0.017289,0.285089
1781271151.661546,0.701063,-2.250450,-9.519158,-0.090914,0.040273,0.464693
1781271151.671546,0.694249,-2.235265,-9.523233,-0.305017,0.041914,0.597209
1781271151.681546,0.680472,-2.202133,-9.531938,-0.479369,-0.046236,0.681044
1781271151.691546,0.655207,-2.154952,-9.544475,-0.601952,-0.168903,0.711943
1781271151.701546,0.618860,-2.097615,-9.559655,-0.688912,-0.276242,0.697066
1781271151.711546,0.574232,-2.032818,-9.576416,-0.746910,-0.355645,0.652828
1781271151.721546,0.528214,-1.963094,-9.593592,-0.775432,-0.330679,0.582660
1781271151.731546,0.492371,-1.891387,-9.609893,-0.771724,-0.187386,0.502118
1781271151.741546,0.475519,-1.821051,-9.624322,-0.733368,0.016297,0.416560
1781271151.751546,0.480048,-1.755965,-9.636189,-0.650883,0.212397,0.332211
1781271151.761546,0.502765,-1.700556,-9.644967,-0.525614,0.355424,0.241759
1781271151.771546,0.538760,-1.658985,-9.650265,-0.355153,0.453885,0.146874
1781271151.781546,0.585032,-1.634167,-9.651806,-0.175671,0.539131,0.089150
1781271151.791546,0.635360,-1.626754,-9.649877,0.013981,0.519472,0.079136
1781271151.801546,0.680495,-1.638467,-9.644819,0.219495,0.430475,0.088448
1781271151.811546,0.711621,-1.669803,-9.637195,0.415581,0.227759,0.089214
1781271151.821546,0.717164,-1.718723,-9.628177,0.579317,-0.090844,0.096508
1781271151.831546,0.688370,-1.781856,-9.618783,0.709357,-0.472157,0.132834
1781271151.841546,0.622871,-1.855515,-9.609287,0.797995,-0.817444,0.186639
1781271151.851546,0.527844,-1.936326,-9.598994,0.852439,-1.064819,0.236081
1781271151.861546,0.412580,-2.020131,-9.587336,0.865051,-1.219899,0.282183
1781271151.871546,0.286434,-2.103118,-9.574065,0.842920,-1.264935,0.332763
1781271151.881546,0.161180,-2.181755,-9.559391,0.780729,-1.176662,0.387251
1781271151.891546,0.049400,-2.251981,-9.544351,0.672833,-0.959470,0.427520
1781271151.901546,-0.037911,-2.309448,-9.530700,0.527280,-0.663521,0.426470
1781271151.911546,-0.097214,-2.351915,-9.519920,0.372493,-0.390079,0.383403
1781271151.921546,-0.133537,-2.381327,-9.512182,0.263435,-0.218876,0.308804
1781271151.931546,-0.159756,-2.404196,-9.506028,0.232806,-0.218606,0.222432
1781271151.941546,-0.190607,-2.427010,-9.499657,0.257642,-0.356321,0.135821
1781271151.951546,-0.236587,-2.452930,-9.491953,0.289868,-0.572895,0.033367
1781271151.961546,-0.301050,-2.481387,-9.482712,0.308477,-0.798235,-0.078766
1781271151.971546,-0.382909,-2.511998,-9.471675,0.329891,-0.993155,-0.175195
1781271151.981546,-0.479879,-2.546224,-9.458089,0.378880,-1.168927,-0.243733
1781271151.991546,-0.590156,-2.586338,-9.440929,0.435806,-1.299317,-0.282629
1781271152.001546,-0.705698,-2.630415,-9.420790,0.450096,-1.281854,-0.265944
1781271152.011546,-0.811575,-2.671309,-9.400755,0.368159,-1.076199,-0.187160
1781271152.021546,-0.892928,-2.698928,-9.385519,0.180185,-0.716532,-0.076465
1781271152.031546,-0.940985,-2.702852,-9.379727,-0.111117,-0.324019,0.034719
1781271152.041546,-0.956642,-2.676084,-9.385821,-0.443147,0.037184,0.145433
1781271152.051546,-0.942699,-2.619038,-9.403284,-0.729692,0.349026,0.185735
1781271152.061545,-0.902335,-2.540293,-9.428777,-0.892341,0.583397,0.144134
1781271152.071545,-0.845532,-2.453935,-9.456852,-0.896236,0.656137,0.066891
1781271152.081545,-0.786295,-2.374794,-9.482146,-0.756195,0.596464,-0.019392
1781271152.091545,-0.733164,-2.314313,-9.501365,-0.524182,0.494424,-0.112827
1781271152.101545,-0.685443,-2.277340,-9.513874,-0.281479,0.438733,-0.207017
1781271152.111545,-0.638611,-2.261626,-9.520886,-0.095204,0.432848,-0.281065
1781271152.121545,-0.588166,-2.260377,-9.524430,0.016294,0.486896,-0.328189
1781271152.131545,-0.529546,-2.265724,-9.526591,0.046125,0.583113,-0.341683
1781271152.141545,-0.461642,-2.270701,-9.528929,0.012794,0.678898,-0.316765
1781271152.151545,-0.387421,-2.270317,-9.532320,-0.053303,0.731706,-0.270940
1781271152.161545,-0.310336,-2.262469,-9.537002,-0.136073,0.758552,-0.241203
1781271152.171545,-0.232242,-2.245870,-9.543142,-0.231450,0.759408,-0.242482
1781271152.181545,-0.155017,-2.219276,-9.550924,-0.341321,0.734270,-0.268811
1781271152.191545,-0.081523,-2.181039,-9.560635,-0.469808,0.670218,-0.280779
1781271152.201545,-0.016072,-2.129752,-9.572523,-0.602825,0.570066,-0.251328
1781271152.211545,0.036251,-2.066464,-9.586331,-0.713563,0.422041,-0.172267
1781271152.221545,0.071113,-1.994281,-9.601413,-0.786947,0.255953,-0.048147
1781271152.231545,0.088500,-1.917155,-9.616967,-0.814771,0.120871,0.092536
1781271152.241545,0.093044,-1.840013,-9.631984,-0.786369,0.042050,0.216124
1781271152.251545,0.089985,-1.768093,-9.645481,-0.704172,-0.005613,0.291538
1781271152.261545,0.083183,-1.706516,-9.656639,-0.571511,-0.023158,0.296123
1781271152.271545,0.077435,-1.659718,-9.664854,-0.400946,-0.000689,0.221944
1781271152.281545,0.078053,-1.630086,-9.669902,-0.215654,0.071527,0.090434
1781271152.291545,0.089271,-1.617993,-9.671839,-0.037209,0.162969,-0.066853
1781271152.301545,0.111056,-1.622161,-9.670912,0.121666,0.229173,-0.228024
1781271152.311545,0.138876,-1.640127,-9.667516,0.251155,0.237812,-0.371202
1781271152.321545,0.167447,-1.668294,-9.662238,0.338859,0.206488,-0.474339
1781271152.331545,0.194815,-1.702260,-9.655797,0.378831,0.183508,-0.525426
1781271152.341545,0.220896,-1.737876,-9.648888,0.378543,0.168470,-0.528728
1781271152.351545,0.244706,-1.772231,-9.642065,0.357679,0.140766,-0.494006
1781271152.361545,0.264858,-1.803964,-9.635648,0.323985,0.111648,-0.428734
1781271152.371545,0.282030,-1.832637,-9.629751,0.291190,0.102019,-0.344509
1781271152.381545,0.297606,-1.858495,-9.624326,0.263407,0.103862,-0.259453
1781271152.391545,0.311264,-1.882032,-9.619320,0.238947,0.090542,-0.184456
1781271152.401545,0.321417,-1.903273,-9.614808,0.211770,0.056293,-0.134492
1781271152.411545,0.326532,-1.921385,-9.611034,0.169137,0.005015,-0.095144
1781271152.421545,0.326828,-1.934546,-9.608386,0.106925,-0.026748,-0.066958
1781271152.431545,0.325246,-1.941203,-9.607098,0.037047,-0.023066,-0.045400
1781271152.441545,0.325426,-1.941656,-9.607000,-0.021489,0.016368,-0.026189
1781271152.451545,0.330884,-1.937761,-9.607600,-0.052551,0.093693,-0.004124
1781271152.461545,0.344054,-1.932656,-9.608164,-0.050821,0.183003,0.027892
1781271152.471545,0.364452,-1.929145,-9.608115,-0.023084,0.259034,0.072759
1781271152.481545,0.390154,-1.929629,-9.607006,0.027695,0.311344,0.132194
1781271152.491545,0.416975,-1.935859,-9.604625,0.089989,0.302528,0.195060
1781271152.501545,0.437948,-1.948133,-9.601211,0.144440,0.217135,0.249421
1781271152.511545,0.447620,-1.965001,-9.597329,0.180260,0.087608,0.272767
1781271152.521545,0.443543,-1.984653,-9.593473,0.202507,-0.067132,0.251613
1781271152.531545,0.424356,-2.005911,-9.589913,0.218235,-0.239455,0.207808
1781271152.541545,0.390004,-2.027243,-9.586877,0.205249,-0.393481,0.188002
1781271152.551545,0.342953,-2.044826,-9.584932,0.135997,-0.494996,0.233305
1781271152.561545,0.286802,-2.052979,-9.585028,0.008903,-0.549848,0.345827
1781271152.571545,0.223770,-2.048284,-9.587702,-0.126781,-0.585121,0.491451
1781271152.581545,0.156198,-2.031530,-9.592595,-0.239928,-0.581929,0.611146
1781271152.591545,0.090661,-2.005349,-9.598946,-0.319837,-0.502060,0.679088
1781271152.601545,0.035021,-1.972441,-9.606137,-0.371735,-0.368703,0.695076
1781271152.611545,-0.006687,-1.935381,-9.613743,-0.397665,-0.225689,0.667810
1781271152.621545,-0.034892,-1.897595,-9.621221,-0.380269,-0.116672,0.603108
1781271152.631545,-0.053683,-1.864162,-9.627676,-0.306970,-0.068348,0.514045
1781271152.641545,-0.069120,-1.840228,-9.632187,-0.187146,-0.087665,0.399631
1781271152.651545,-0.086020,-1.829300,-9.634136,-0.037649,-0.139130,0.279879
1781271152.661545,-0.105602,-1.832790,-9.633277,0.109920,-0.182119,0.177873
1781271152.671545,-0.126909,-1.849370,-9.629846,0.231585,-0.205336,0.108882
1781271152.681545,-0.149019,-1.875907,-9.624389,0.316770,-0.220567,0.068404
1781271152.691545,-0.171242,-1.908574,-9.617591,0.358418,-0.217377,0.050885
1781271152.701545,-0.191837,-1.943339,-9.610238,0.358774,-0.189474,0.045220
1781271152.711545,-0.208952,-1.976031,-9.603216,0.318442,-0.148977,0.043732
1781271152.721545,-0.221417,-2.002881,-9.597378,0.239422,-0.092239,0.046633
1781271152.731545,-0.227813,-2.021390,-9.593352,0.145448,-0.023027,0.048726
1781271152.741545,-0.227324,-2.030818,-9.591375,0.051726,0.051673,0.051030
1781271152.751545,-0.219418,-2.031499,-9.591414,-0.033981,0.131462,0.058087
1781271152.761545,-0.204765,-2.025053,-9.593099,-0.096286,0.194645,0.075986
1781271152.771545,-0.186387,-2.013911,-9.595817,-0.132555,0.210188,0.104798
1781271152.781545,-0.170168,-1.999892,-9.599050,-0.158772,0.165961,0.147517
1781271152.791545,-0.161216,-1.983164,-9.602675,-0.185922,0.087405,0.199697
1781271152.801545,-0.161085,-1.962939,-9.606831,-0.229951,0.009651,0.247675
1781271152.811545,-0.167465,-1.937760,-9.611829,-0.286971,-0.027630,0.277291
1781271152.821545,-0.174440,-1.906874,-9.617876,-0.345175,0.004484,0.272587
1781271152.831545,-0.174456,-1.871244,-9.624868,-0.380379,0.100910,0.228497
1781271152.841545,-0.161936,-1.834803,-9.632098,-0.363010,0.234113,0.146939
1781271152.851544,-0.134395,-1.803581,-9.638413,-0.274697,0.373488,0.050339
1781271152.861544,-0.092621,-1.784589,-9.642434,-0.110668,0.488976,-0.039702
1781271152.871544,-0.041053,-1.784576,-9.642787,0.115425,0.541808,-0.108820
1781271152.881544,0.013228,-1.807546,-9.638575,0.358963,0.528514,-0.137715
1781271152.891544,0.063793,-1.852091,-9.629900,0.557542,0.467981,-0.112059
1781271152.901544,0.105942,-1.912023,-9.617799,0.677380,0.374164,-0.042998
1781271152.911544,0.136133,-1.978876,-9.603889,0.701551,0.252610,0.049732
1781271152.921544,0.151864,-2.043732,-9.590075,0.634796,0.118615,0.150932
1781271152.931544,0.153274,-2.098999,-9.578125,0.503437,-0.002640,0.233711
1781271152.941544,0.142064,-2.139660,-9.569311,0.336916,-0.113980,0.293104
1781271152.951544,0.119367,-2.164028,-9.564146,0.168582,-0.219831,0.322076
1781271152.961544,0.086988,-2.174018,-9.562227,0.040934,-0.308357,0.314824
1781271152.971544,0.047896,-2.174142,-9.562469,-0.034309,-0.366072,0.293591
1781271152.981544,0.006170,-2.169504,-9.563639,-0.057446,-0.368978,0.278404
1781271152.991544,-0.032944,-2.164393,-9.564747,-0.044842,-0.317478,0.279176
1781271153.001544,-0.065660,-2.160915,-9.565371,-0.023396,-0.235393,0.291362
1781271153.011544,-0.089936,-2.159243,-9.565556,-0.005398,-0.136641,0.301998
1781271153.021544,-0.104537,-2.159364,-9.565384,0.016645,-0.032880,0.296604
1781271153.031544,-0.109741,-2.162589,-9.564598,0.060817,0.046950,0.273798
1781271153.041544,-0.109534,-2.171754,-9.562522,0.141493,0.066183,0.246338
1781271153.051544,-0.110117,-2.189771,-9.558402,0.242559,0.021389,0.221403
1781271153.061544,-0.116608,-2.217412,-9.551943,0.340068,-0.069116,0.184587
1781271153.071544,-0.132130,-2.253711,-9.543231,0.418476,-0.187532,0.124781
1781271153.081544,-0.158884,-2.295712,-9.532794,0.456026,-0.336841,0.042971
1781271153.091544,-0.199479,-2.338677,-9.521567,0.439062,-0.523594,-0.060889
1781271153.101544,-0.256331,-2.378915,-9.510213,0.396000,-0.731653,-0.182225
1781271153.111544,-0.328182,-2.414482,-9.499015,0.332868,-0.892489,-0.298899
1781271153.121544,-0.407234,-2.443351,-9.488567,0.243605,-0.928622,-0.371443
1781271153.131544,-0.481438,-2.463072,-9.480013,0.135102,-0.817160,-0.375878
1781271153.141544,-0.540247,-2.472452,-9.474432,0.025933,-0.596560,-0.315470
1781271153.151544,-0.577241,-2.471408,-9.472546,-0.079108,-0.322318,-0.216891
1781271153.161544,-0.590398,-2.459463,-9.474850,-0.190574,-0.038891,-0.088139
1781271153.171544,-0.581929,-2.435087,-9.481657,-0.327033,0.201784,0.064598
1781271153.181544,-0.558361,-2.395196,-9.493204,-0.500113,0.350675,0.206032
1781271153.191544,-0.528611,-2.337461,-9.509256,-0.683266,0.387661,0.300856
1781271153.201544,-0.502647,-2.264165,-9.528358,-0.811162,0.295956,0.338176
1781271153.211544,-0.491112,-2.183607,-9.547742,-0.830534,0.089405,0.316423
