time,pos_x,pos_y,pos_z,yaw_deg,pitch_deg,roll_deg
1781264415.317879,0.004580279119264432,0.007800353209220226,83.86189209288152,0.06216636205160597,0.006138116155392035,-0.009458843406076466
1781264415.327879,0.004530283949911392,0.007760261770754842,83.86830954211341,0.1092413405346308,0.02623255820119826,-0.026536688888642513
1781264415.337879,0.004429707758115014,0.007679232651119614,83.87276749139397,0.13954103500869824,0.04695408505899967,-0.05165091011104055
1781264415.347879,0.004278533495036972,0.0075572012012691,83.87526594431394,0.15339183118862149,0.05565743301750669,-0.07738757368049987
1781264415.357879,0.004076857678688398,0.007394168557378978,83.87580489585378,0.14826295457499405,0.051317197430095725,-0.09482620213045366
1781264415.367879,0.00382476948475512,0.007190222053267242,83.87438433776433,0.1313038097818294,0.04728446362886606,-0.09727665015603525
1781264415.377879,0.0035222344836593244,0.006945498584103709,83.87100426603224,0.1128962269327759,0.056939416316750424,-0.07817415338282027
1781264415.387879,0.003169133433057443,0.006660178271715579,83.86566467938555,0.09991868981754845,0.07272862684723373,-0.04875741613125013
1781264415.397879,0.002765410768450068,0.006334324551173703,83.8583655780836,0.09542784539405187,0.08741237401081682,-0.02087420622790529
1781264415.407879,0.0023110804391434977,0.005967918050027523,83.84910696219865,0.09767135267754176,0.0884117187619079,-0.002450683345877314
1781264415.417879,0.0018062833492169072,0.005560870057478084,83.8378888280978,0.09944415577960118,0.06683070290149605,0.0072224573795952665
1781264415.427879,0.0012512048681035622,0.005113103940912126,83.82471116947738,0.09340088704664806,0.02767428672602421,0.010351388069497322
1781264415.437879,0.0006459634207045304,0.0046245708314178015,83.80957398222827,0.07662259010366303,-0.01381297106542556,0.008838456055539208
1781264415.447879,-9.437325254974915e-06,0.0040952503166283545,83.7924772670922,0.048227849639425766,-0.05227610297456868,0.012594274029642381
1781264415.457879,-0.0007150375548432641,0.0035251998504825985,83.77342102360817,0.01674516469038808,-0.08206472349794953,0.03179894410580145
1781264415.467879,-0.0014709336025787321,0.002914564326958976,83.75240525074385,-0.009947226435054196,-0.09710573859994412,0.06512478750447137
1781264415.477879,-0.0022772514985188626,0.0022634518348844516,83.72942995051592,-0.024890524307566893,-0.09287449969310116,0.10486816200895506
1781264415.487879,-0.003134165990688731,0.001571888902285887,83.70449513084922,-0.02665829147158897,-0.07833415940221035,0.13963548724989008
1781264415.497879,-0.004041761224536566,0.0008398065627992352,83.67760079895949,-0.0185863130564077,-0.06593247708759575,0.16570079337399046
1781264415.507879,-0.00500001291183843,6.712600876853585e-05,83.64874695686386,-0.004843463233370684,-0.06507028369580155,0.17463223319458113
1781264415.517879,-0.006008812690257514,-0.0007463026766839098,83.617933605226,0.009337807332575892,-0.08495453483070524,0.16588394858961308
1781264415.527879,-0.007067997501165551,-0.0016006504918325793,83.58516074267119,0.016934111149082533,-0.12183409005805987,0.14082147376322837
1781264415.537879,-0.00817743578775349,-0.002496055430716785,83.55042836831674,0.012519781038398162,-0.16776546828050243,0.09968049764764485
1781264415.547879,-0.009337074297207357,-0.003432651080405587,83.5137364850735,-0.00011835594948076575,-0.209500002380996,0.04368903413068082
1781264415.557879,-0.010546978192726996,-0.004410564225789307,83.47508510164336,-0.014707323455723788,-0.23113766877765327,-0.0320902011808481
1781264415.567879,-0.011807336802098794,-0.00542996206614905,83.43447423482992,-0.027859944164905268,-0.23048918714124028,-0.12434998982099868
1781264415.577879,-0.013118338000907254,-0.006490979082884865,83.39190390003378,-0.03997015962132979,-0.21389266171458707,-0.2292998348723421
1781264415.587879,-0.014480116229793952,-0.007593709418146794,83.34737410820111,-0.05113615865691664,-0.18608623687179232,-0.3470543825441448
1781264415.597879,-0.01589277339741625,-0.008738260386211569,83.30088486926542,-0.06091866154472238,-0.14983078548771522,-0.4781459144158628
1781264415.607879,-0.01735638487695917,-0.00992473737854962,83.25243619168081,-0.06598262171885197,-0.11043954052609414,-0.6187275697830333
