t_utc[s],a_x[m/s2],a_y[m/s2],a_z[m/s2],w_x[rad/s],w_y[rad/s],w_z[rad/s]
1781271321.898861,-0.154268,-4.795350,-8.552680,0.992404,0.908137,-0.018428
1781271321.908861,-0.071846,-4.883746,-8.503580,1.073879,0.996239,-0.059022
1781271321.918861,0.022053,-4.975654,-8.450370,1.080878,1.103978,-0.127932
1781271321.928861,0.127061,-5.063156,-8.397291,0.984172,1.171681,-0.225982
1781271321.938861,0.238907,-5.137252,-8.349737,0.785112,1.131948,-0.339649
1781271321.948861,0.344977,-5.190377,-8.313160,0.515080,0.895170,-0.445813
1781271321.958861,0.429469,-5.220671,-8.290306,0.266654,0.534129,-0.502488
1781271321.968861,0.484988,-5.233067,-8.279475,0.096997,0.173555,-0.501978
1781271321.978860,0.512141,-5.234758,-8.276794,0.010445,-0.116292,-0.453493
1781271321.988860,0.515739,-5.232045,-8.278291,-0.023756,-0.299093,-0.369945
1781271321.998860,0.505624,-5.225852,-8.282823,-0.092581,-0.341940,-0.278479
1781271322.008860,0.489916,-5.211685,-8.292682,-0.229354,-0.344011,-0.218065
1781271322.018860,0.474871,-5.184531,-8.310548,-0.396556,-0.280723,-0.238484
1781271322.028860,0.474895,-5.146248,-8.334298,-0.475836,-0.065504,-0.369415
1781271322.038860,0.506086,-5.105056,-8.357743,-0.449661,0.257340,-0.553185
1781271322.048860,0.575338,-5.066373,-8.376728,-0.397875,0.648693,-0.681915
1781271322.058860,0.682330,-5.029306,-8.390933,-0.393279,1.070539,-0.680233
1781271322.068860,0.819967,-4.988801,-8.402688,-0.468411,1.427010,-0.595280
1781271322.078860,0.980400,-4.939811,-8.414344,-0.578476,1.718162,-0.526261
1781271322.088860,1.159916,-4.881650,-8.425355,-0.671091,1.948812,-0.477096
1781271322.098860,1.353152,-4.817086,-8.433629,-0.717141,2.097301,-0.438816
1781271322.108860,1.555287,-4.751410,-8.435992,-0.676269,2.200005,-0.437636
1781271322.118860,1.767864,-4.692962,-8.426785,-0.514579,2.343232,-0.471155
1781271322.128860,1.995810,-4.652056,-8.398428,-0.228655,2.549170,-0.479313
1781271322.138860,2.237977,-4.637976,-8.344905,0.127558,2.716518,-0.433684
1781271322.148860,2.488783,-4.652647,-8.265225,0.433390,2.898972,-0.340664
1781271322.158860,2.751794,-4.689070,-8.160416,0.621465,3.185872,-0.232446
1781271322.168860,3.028474,-4.738746,-8.032543,0.732894,3.415855,-0.148592
1781271322.178860,3.311432,-4.795319,-7.885861,0.787298,3.531092,-0.124270
1781271322.188860,3.599734,-4.852215,-7.722920,0.800098,3.684692,-0.182280
1781271322.198860,3.901074,-4.904663,-7.541081,0.821596,3.896506,-0.312832
1781271322.208860,4.216419,-4.951105,-7.338035,0.816956,4.096384,-0.399287
1781271322.218860,4.537351,-4.989065,-7.117468,0.683543,4.240574,-0.377080
1781271322.228860,4.854172,-5.011061,-6.889386,0.362776,4.313595,-0.294725
1781271322.238860,5.157558,-5.006543,-6.668946,-0.147210,4.234855,-0.229162
1781271322.248860,5.439134,-4.963389,-6.475067,-0.823628,3.958366,-0.240604
1781271322.258860,5.691431,-4.870955,-6.327125,-1.557572,3.446137,-0.365561
1781271322.268860,5.910492,-4.724113,-6.237196,-2.224916,2.795253,-0.596566
1781271322.278860,6.098655,-4.526266,-6.202618,-2.681858,2.193770,-0.872156
1781271322.288860,6.266928,-4.293454,-6.200269,-2.774919,1.862693,-1.123316
1781271322.298860,6.433279,-4.053126,-6.191639,-2.419072,1.908689,-1.303740
1781271322.308860,6.613071,-3.838005,-6.139169,-1.663634,2.219881,-1.365191
1781271322.318860,6.810156,-3.675874,-6.021793,-0.710813,2.621663,-1.285417
1781271322.328860,7.022476,-3.575882,-5.834929,0.169047,3.057329,-1.156376
1781271322.338860,7.251541,-3.522303,-5.581126,0.796619,3.561293,-1.163882
1781271322.348860,7.500573,-3.485422,-5.265265,1.234145,3.993484,-1.354596
1781271322.358860,7.762429,-3.442099,-4.900831,1.485971,4.302445,-1.605411
1781271322.368860,8.031788,-3.373723,-4.496789,1.466047,4.635459,-1.902313
1781271322.378860,8.304612,-3.261360,-4.062229,1.261245,4.855093,-2.299874
1781271322.388860,8.572478,-3.089860,-3.614566,1.001236,4.876974,-2.801371
1781271322.398860,8.827931,-2.852396,-3.166417,0.723540,4.823591,-3.323996
1781271322.408860,9.064537,-2.550439,-2.723844,0.431354,4.698284,-3.794952
1781271322.418860,9.273364,-2.192513,-2.299278,0.123533,4.372371,-4.148278
1781271322.428860,9.443842,-1.794229,-1.921276,-0.142465,3.689037,-4.335694
1781271322.438860,9.573438,-1.375408,-1.600825,-0.372770,3.165009,-4.359360
1781271322.448860,9.667789,-0.955233,-1.316082,-0.489901,2.874268,-4.222474
1781271322.458860,9.731847,-0.552709,-1.050625,-0.475081,2.686307,-3.943241
1781271322.468860,9.770412,-0.179594,-0.794731,-0.352576,2.610831,-3.630447
1781271322.478860,9.788269,0.164610,-0.540221,-0.138848,2.602222,-3.384438
1781271322.488860,9.788287,0.489265,-0.285460,0.100942,2.599367,-3.260208
1781271322.498860,9.771319,0.807731,-0.036606,0.303989,2.506862,-3.269711
1781271322.508860,9.737202,1.132391,0.194150,0.439801,2.286411,-3.386554
1781271322.518860,9.685668,1.471167,0.395825,0.500540,1.986327,-3.561395
1781271322.528860,9.616468,1.827066,0.563716,0.488485,1.660733,-3.762943
1781271322.538860,9.529065,2.200203,0.697719,0.402830,1.321408,-3.970984
1781271322.548860,9.423480,2.586752,0.797635,0.240142,0.940707,-4.123479
1781271322.558860,9.302378,2.975191,0.862824,0.011226,0.510179,-4.126329
1781271322.568860,9.172002,3.349025,0.890407,-0.255354,-0.023223,-3.969181
1781271322.578860,9.039479,3.696231,0.874557,-0.526364,-0.647011,-3.723561
1781271322.588860,8.909471,4.012385,0.815596,-0.773494,-1.220599,-3.440750
1781271322.598860,8.782978,4.299057,0.723429,-0.975343,-1.695826,-3.193558
1781271322.608860,8.657771,4.563351,0.604734,-1.148395,-2.112133,-3.033031
1781271322.618860,8.530685,4.812332,0.464607,-1.320764,-2.495531,-2.907607
1781271322.628860,8.400865,5.047645,0.306221,-1.439811,-2.870770,-2.769851
1781271322.638860,8.268146,5.269487,0.130650,-1.455962,-3.139970,-2.621668
1781271322.648860,8.131755,5.478838,-0.059026,-1.368539,-3.306739,-2.494268
1781271322.658860,7.988971,5.679421,-0.257877,-1.194804,-3.418505,-2.453265
1781271322.668860,7.832557,5.880134,-0.466943,-1.067835,-3.544728,-2.538303
1781271322.678860,7.656648,6.086841,-0.682822,-0.998801,-3.602970,-2.635893
1781271322.688860,7.466994,6.291884,-0.892990,-0.852317,-3.436292,-2.554113
1781271322.698860,7.282505,6.475513,-1.086338,-0.505809,-2.959174,-2.216029
1781271322.708860,7.120947,6.622540,-1.260231,0.098223,-2.222492,-1.801142
1781271322.718860,6.988568,6.730689,-1.420090,0.880309,-1.378579,-1.467113
1781271322.728860,6.881932,6.805465,-1.576638,1.678043,-0.660666,-1.280210
1781271322.738860,6.788526,6.859523,-1.738960,2.160248,-0.250471,-1.269746
1781271322.748860,6.697713,6.907142,-1.895870,2.008720,-0.107391,-1.266746
1781271322.758860,6.611226,6.954874,-2.021554,1.359004,-0.135663,-1.142145
1781271322.768860,6.536456,7.002661,-2.098911,0.677407,-0.049115,-0.927256
1781271322.778860,6.482473,7.045447,-2.123389,0.389352,0.412802,-0.711892
1781271322.788860,6.454627,7.075412,-2.108638,0.622995,1.098526,-0.538652
1781271322.798860,6.450602,7.088383,-2.077176,1.051523,1.707800,-0.410376
1781271322.808860,6.464362,7.086452,-2.040623,1.417534,2.108167,-0.319235
1781271322.818860,6.486713,7.074024,-2.012665,1.720023,2.121953,-0.293430
1781271322.828860,6.501788,7.060181,-2.012675,1.780189,1.702876,-0.401863
1781271322.838860,6.498612,7.056899,-2.034306,1.525418,1.283760,-0.518349
1781271322.848860,6.492033,7.058539,-2.049617,1.258996,1.296734,-0.362007
1781271322.858860,6.509320,7.042469,-2.049952,1.526338,1.669191,-0.009719
1781271322.868860,6.556340,7.001436,-2.040387,1.931255,2.239727,0.197363
1781271322.878860,6.621086,6.939820,-2.041578,2.357506,2.339129,0.285614
1781271322.888860,6.681471,6.874920,-2.064457,2.345899,1.980757,0.138092
1781271322.898860,6.717732,6.829417,-2.097811,1.937585,1.511439,-0.139948
1781271322.908860,6.734103,6.809159,-2.111293,1.409785,1.553766,-0.306632
1781271322.918860,6.750179,6.806707,-2.067037,0.909405,2.050207,-0.299889
1781271322.928860,6.783292,6.801582,-1.972910,0.843755,2.422819,-0.022000
1781271322.938860,6.846633,6.768960,-1.862761,1.125597,2.720347,0.460644
1781271322.948860,6.946356,6.691809,-1.769416,1.809802,2.723034,1.031881
1781271322.958860,7.084696,6.553343,-1.737172,3.183759,2.934118,1.734429
1781271322.968860,7.275338,6.323651,-1.793667,5.150269,2.900667,2.548031
1781271322.978860,7.472602,6.030946,-1.977596,5.654446,1.368583,2.269770
1781271322.988860,7.566628,5.851885,-2.160346,2.035022,0.419066,0.222589
1781271322.998860,7.524859,5.936378,-2.066976,-2.590825,1.279529,-2.174885
1781271323.008860,7.374167,6.212937,-1.769275,-3.648678,1.083654,-3.352498
1781271323.018860,7.180902,6.493508,-1.553016,-2.111423,-0.199330,-2.789120
1781271323.028860,7.045901,6.662717,-1.458831,-0.573324,0.532578,-1.362296
1781271323.038860,7.018395,6.710399,-1.371072,0.720808,1.988086,-0.055701
1781271323.048860,7.070476,6.673044,-1.282771,1.121690,2.600877,0.622242
1781271323.058860,7.158812,6.602111,-1.149219,0.667919,2.940638,1.050438
1781271323.068860,7.278875,6.496039,-0.987980,0.991675,2.844882,1.673846
1781271323.078860,7.425847,6.347193,-0.850076,1.254909,3.005324,2.035108
1781271323.088860,7.579846,6.181386,-0.698026,1.119423,2.903074,2.088754
1781271323.098860,7.721081,6.017211,-0.579995,1.338900,2.110317,1.986013
1781271323.108860,7.851074,5.850878,-0.535159,1.740780,1.417502,2.149059
1781271323.118860,8.009962,5.626769,-0.567078,2.524459,0.786837,3.222712
1781271323.128860,8.223923,5.289105,-0.705669,3.474600,-0.089792,4.461967
1781271323.138860,8.454478,4.876218,-0.918895,3.113547,-0.897695,4.627976
1781271323.148860,8.642563,4.486516,-1.139419,1.540085,-1.734499,3.921635
1781271323.158860,8.766698,4.169582,-1.375419,0.121957,-2.835203,3.205993
1781271323.168860,8.844477,3.896246,-1.650538,-0.757482,-3.646595,3.285829
1781271323.178860,8.912529,3.586768,-1.953328,-1.107434,-3.958620,4.135078
1781271323.188860,8.979309,3.211172,-2.272237,-1.294812,-4.068099,4.736713
1781271323.198860,9.023969,2.818943,-2.594090,-1.662317,-4.015758,4.720122
1781271323.208860,9.042660,2.462544,-2.879864,-2.336275,-3.371780,4.343911
1781271323.218860,9.057357,2.185659,-3.056545,-3.276230,-1.843058,3.569119
1781271323.228860,9.095369,2.031472,-3.051590,-4.296297,0.226013,2.353359
1781271323.238860,9.163984,2.017315,-2.845409,-5.227944,2.112596,1.064196
1781271323.248860,9.248053,2.115586,-2.472133,-6.027463,3.373204,0.107341
1781271323.258860,9.326053,2.274175,-1.985963,-6.654634,4.030301,-0.440112
1781271323.268860,9.382964,2.446590,-1.432856,-6.997733,4.246452,-0.721916
1781271323.278860,9.411802,2.601152,-0.857764,-6.970100,4.207455,-0.850603
1781271323.288859,9.412315,2.722462,-0.276840,-6.741674,4.312138,-0.885270
1781271323.298859,9.387028,2.803926,0.318067,-6.411269,4.424365,-0.853232
1781271323.308859,9.337329,2.846669,0.896094,-5.876541,4.144481,-0.856216
1781271323.318859,9.267709,2.869192,1.410987,-5.087176,3.509072,-0.984116
1781271323.328859,9.186691,2.896814,1.829974,-4.032719,2.701536,-1.210472
1781271323.338859,9.101907,2.954725,2.139209,-2.757921,1.895026,-1.522547
1781271323.348859,9.016997,3.061173,2.341285,-1.386521,1.212126,-1.834624
1781271323.358859,8.932658,3.220887,2.447943,-0.138112,0.667655,-2.114614
1781271323.368859,8.846487,3.429832,2.476043,0.724378,0.223866,-2.408355
1781271323.378859,8.754588,3.678479,2.444485,0.937824,-0.239754,-2.760044
1781271323.388859,8.654129,3.952176,2.373249,0.413305,-0.799925,-3.123781
1781271323.398859,8.546413,4.231503,2.280146,-0.557651,-1.456939,-3.380947
1781271323.408859,8.434019,4.503160,2.176112,-1.472163,-2.063563,-3.548318
1781271323.418859,8.313928,4.767199,2.073537,-2.006127,-2.306861,-3.637091
1781271323.428859,8.182106,5.023924,1.990519,-2.043039,-2.067409,-3.577091
1781271323.438859,8.034949,5.272927,1.945486,-1.530189,-1.282163,-3.432500
1781271323.448859,7.871015,5.516506,1.940116,-0.545975,-0.303031,-3.180861
1781271323.458859,7.706076,5.749092,1.927674,0.650484,-0.026000,-2.741410
1781271323.468859,7.564663,5.962699,1.836547,1.588207,-0.658645,-2.299011
1781271323.478859,7.455024,6.152941,1.646391,1.858310,-1.535747,-1.955826
1781271323.488859,7.372301,6.310700,1.404969,1.403142,-2.142806,-1.591848
1781271323.498859,7.313662,6.425388,1.175650,0.540711,-2.396025,-1.168208
1781271323.508859,7.278058,6.496662,0.993685,-0.256962,-2.342487,-0.731343
1781271323.518859,7.265834,6.528549,0.868273,-0.679853,-1.951601,-0.264430
1781271323.528859,7.275259,6.527386,0.795992,-0.704372,-1.305430,0.114755
1781271323.538859,7.298764,6.504925,0.764130,-0.500458,-0.693018,0.362770
1781271323.548859,7.332886,6.467797,0.752227,-0.270606,-0.356599,0.568624
1781271323.558859,7.375838,6.420127,0.740366,-0.097137,-0.341991,0.664270
1781271323.568859,7.420314,6.372374,0.707506,0.073486,-0.622166,0.602594
1781271323.578859,7.458932,6.334763,0.634419,0.362824,-0.993524,0.435979
1781271323.588859,7.487840,6.311388,0.513246,0.776721,-1.276605,0.281151
1781271323.598859,7.509291,6.296693,0.353455,1.114984,-1.343445,0.235164
1781271323.608859,7.528837,6.280637,0.185386,1.340922,-1.010156,0.282187
1781271323.618859,7.548653,6.259563,0.036745,1.614517,-0.530002,0.314608
1781271323.628859,7.567564,6.235509,-0.114908,2.029227,-0.537226,0.297778
1781271323.638859,7.582808,6.210371,-0.303211,2.281308,-0.831644,0.236922
1781271323.648859,7.591457,6.186670,-0.506039,2.085156,-0.868469,0.163259
1781271323.658859,7.596605,6.163468,-0.683921,1.580973,-0.809447,0.186436
1781271323.668859,7.607680,6.132995,-0.822405,0.958658,-0.801678,0.383720
1781271323.678859,7.630722,6.088886,-0.929961,0.407996,-0.946654,0.608959
1781271323.688859,7.659945,6.037399,-1.021262,-0.044290,-1.145701,0.668813
1781271323.698859,7.685281,5.991311,-1.099704,-0.535483,-1.360187,0.615300
1781271323.708859,7.704715,5.954259,-1.163426,-1.122588,-1.564358,0.608761
1781271323.718859,7.724480,5.921191,-1.200767,-1.743771,-1.581526,0.703309
1781271323.728859,7.752498,5.885142,-1.197222,-2.357055,-1.459950,0.877338
1781271323.738859,7.792805,5.840692,-1.151797,-2.885924,-1.353461,1.050500
1781271323.748859,7.839890,5.790135,-1.085736,-3.168857,-1.522277,1.078825
1781271323.758859,7.882719,5.743690,-1.020427,-3.330365,-1.619898,0.961392
1781271323.768859,7.922102,5.704007,-0.933302,-3.480908,-1.123971,0.891490
1781271323.778859,7.963690,5.664383,-0.812404,-3.394681,-0.820329,0.868716
1781271323.788859,8.007147,5.620003,-0.683049,-3.074646,-0.609046,0.815485
1781271323.798859,8.043375,5.579476,-0.585841,-2.406092,-0.897650,0.583386
1781271323.808859,8.061150,5.554316,-0.580429,-1.438943,-1.537702,0.357839
1781271323.818859,8.068610,5.534816,-0.656503,-0.439416,-1.550440,0.257372
1781271323.828859,8.071186,5.517074,-0.764983,0.433634,-1.093340,0.194443
1781271323.838859,8.077881,5.491223,-0.872890,1.142266,-0.495617,0.296634
1781271323.848859,8.096032,5.448207,-0.969058,1.665664,0.015045,0.434760
1781271323.858859,8.122875,5.392551,-1.052318,1.982339,0.360108,0.452295
1781271323.868859,8.144807,5.341112,-1.140948,2.060829,0.031393,0.238869
1781271323.878859,8.141803,5.312788,-1.283198,1.889189,-1.009742,-0.131897
1781271323.888859,8.104547,5.313938,-1.494916,1.640346,-1.831301,-0.484020
1781271323.898859,8.036357,5.339028,-1.749708,1.629653,-2.308774,-0.774668
1781271323.908859,7.951764,5.367753,-2.027154,1.897679,-2.119654,-0.713943
1781271323.918859,7.891633,5.360515,-2.268865,2.354955,-1.067552,-0.216687
1781271323.928859,7.879977,5.295160,-2.455422,2.909086,-0.196488,0.251005
1781271323.938859,7.900163,5.190350,-2.609731,3.120719,0.298021,0.421122
1781271323.948859,7.942908,5.070586,-2.713797,2.763411,0.959931,0.628076
1781271323.958859,8.012640,4.937981,-2.752808,2.267689,1.104689,0.988946
