t_utc[s],a_x[m/s2],a_y[m/s2],a_z[m/s2],w_x[rad/s],w_y[rad/s],w_z[rad/s]
1781257713.611366,0.994761,-9.398806,2.615964,0.032918,0.212723,-0.064492
1781257713.621366,0.995583,-9.397958,2.618701,-0.019794,0.199009,-0.068947
1781257713.631366,0.997308,-9.398328,2.616716,-0.063788,0.175822,-0.072448
1781257713.641366,1.000195,-9.399665,2.610803,-0.097413,0.150693,-0.081184
1781257713.651366,1.004534,-9.401642,2.601996,-0.120217,0.127819,-0.090096
1781257713.661366,1.010218,-9.403984,2.591306,-0.132500,0.104849,-0.096151
1781257713.671366,1.016713,-9.406266,2.580459,-0.119656,0.087794,-0.096684
1781257713.681366,1.023326,-9.408021,2.571438,-0.092935,0.075105,-0.090945
1781257713.691366,1.029416,-9.409103,2.565046,-0.062627,0.067666,-0.080785
1781257713.701366,1.034488,-9.409522,2.561465,-0.032241,0.060091,-0.065162
1781257713.711366,1.037996,-9.409517,2.560067,-0.015003,0.050747,-0.041261
1781257713.721366,1.039395,-9.409692,2.558855,-0.026916,0.041094,-0.015311
1781257713.731366,1.038396,-9.410740,2.555403,-0.060442,0.036556,0.010657
1781257713.741366,1.035446,-9.413073,2.547995,-0.107554,0.033656,0.028203
1781257713.751366,1.031310,-9.416635,2.536482,-0.144696,0.030936,0.040091
1781257713.761366,1.025859,-9.420784,2.523250,-0.139017,0.034896,0.059159
1781257713.771366,1.018152,-9.424383,2.512911,-0.080503,0.017796,0.090673
1781257713.781366,1.007625,-9.426323,2.509879,0.021469,-0.011489,0.130576
1781257713.791366,0.994294,-9.425723,2.517426,0.143979,-0.032874,0.164042
1781257713.801366,0.978862,-9.422527,2.535359,0.237712,-0.044891,0.181955
1781257713.811366,0.962932,-9.417721,2.559191,0.269680,-0.059519,0.182652
1781257713.821366,0.948317,-9.412642,2.583229,0.248664,-0.083117,0.165795
1781257713.831366,0.936236,-9.408201,2.603743,0.203271,-0.108208,0.141812
1781257713.841366,0.926884,-9.404849,2.619166,0.148670,-0.120381,0.120598
1781257713.851366,0.919401,-9.402630,2.629755,0.100512,-0.123348,0.107989
1781257713.861366,0.912859,-9.401444,2.636273,0.059321,-0.121065,0.100187
1781257713.871366,0.907027,-9.401419,2.638374,0.003505,-0.113940,0.088682
1781257713.881366,0.902093,-9.402963,2.634558,-0.065167,-0.102783,0.075817
1781257713.891366,0.898159,-9.406063,2.624815,-0.118867,-0.097040,0.062082
1781257713.901366,0.895210,-9.410093,2.611335,-0.144899,-0.091595,0.051456
1781257713.911366,0.892885,-9.414319,2.596862,-0.143365,-0.078139,0.044642
1781257713.921366,0.890905,-9.418016,2.584107,-0.112504,-0.064354,0.035903
1781257713.931366,0.889310,-9.420476,2.575682,-0.054470,-0.054954,0.028639
1781257713.941366,0.887872,-9.421312,2.573124,0.006735,-0.044248,0.025874
1781257713.951366,0.886088,-9.420784,2.575668,0.049815,-0.026838,0.029159
1781257713.961366,0.883186,-9.419367,2.581837,0.083454,-0.008858,0.038430
1781257713.971366,0.878737,-9.417489,2.590188,0.092446,0.014243,0.051686
1781257713.981366,0.872335,-9.415642,2.599047,0.089641,0.040583,0.068591
1781257713.991366,0.863555,-9.413908,2.608243,0.094950,0.066071,0.086311
1781257714.001366,0.852689,-9.412262,2.617742,0.088921,0.089972,0.098636
1781257714.011366,0.840643,-9.411171,2.625548,0.055103,0.102960,0.101532
1781257714.021366,0.828654,-9.411178,2.629333,0.004310,0.097385,0.095961
1781257714.031366,0.817947,-9.412462,2.628097,-0.044652,0.074147,0.081966
1781257714.041366,0.809329,-9.414724,2.622652,-0.078275,0.041410,0.066030
1781257714.051366,0.802795,-9.417438,2.614903,-0.087821,0.004874,0.056794
1781257714.061366,0.797875,-9.420034,2.607055,-0.075411,-0.036421,0.055276
1781257714.071366,0.793972,-9.422077,2.600858,-0.047898,-0.073841,0.057311
1781257714.081366,0.790572,-9.423425,2.597005,-0.023189,-0.097806,0.059346
1781257714.091366,0.787439,-9.424327,2.594682,-0.011488,-0.109952,0.061021
1781257714.101366,0.784580,-9.425115,2.592686,-0.013601,-0.116493,0.060235
1781257714.111366,0.782158,-9.426176,2.589559,-0.039055,-0.117832,0.053486
1781257714.121366,0.780700,-9.428089,2.583024,-0.086123,-0.117916,0.039137
1781257714.131366,0.780719,-9.431082,2.572063,-0.128504,-0.116697,0.023535
1781257714.141366,0.782044,-9.434842,2.557829,-0.154256,-0.115820,0.010758
1781257714.151366,0.784300,-9.438802,2.542481,-0.151745,-0.117253,0.001865
1781257714.161366,0.787179,-9.442215,2.528884,-0.113704,-0.116421,-0.002841
1781257714.171366,0.790507,-9.444179,2.520507,-0.043302,-0.116458,-0.005604
1781257714.181366,0.794002,-9.444252,2.519138,0.028034,-0.110374,-0.007799
1781257714.191366,0.797558,-9.443012,2.522652,0.057402,-0.106807,-0.011587
1781257714.201366,0.801525,-9.441543,2.526892,0.046790,-0.109947,-0.016811
1781257714.211366,0.806144,-9.440522,2.529237,0.019444,-0.107935,-0.025032
1781257714.221366,0.811701,-9.440311,2.528248,-0.024748,-0.105409,-0.036824
1781257714.231366,0.818263,-9.441231,2.522686,-0.077639,-0.094148,-0.048867
1781257714.241366,0.825125,-9.443350,2.512492,-0.122158,-0.073753,-0.052410
1781257714.251366,0.831303,-9.446119,2.500022,-0.130967,-0.041439,-0.049522
1781257714.261366,0.836115,-9.448697,2.488650,-0.106152,0.010934,-0.045845
1781257714.271366,0.839371,-9.450564,2.480456,-0.075052,0.061072,-0.045318
1781257714.281366,0.841643,-9.451679,2.475437,-0.050417,0.107156,-0.049650
1781257714.291366,0.843314,-9.452186,2.472930,-0.027446,0.138922,-0.051136
1781257714.301366,0.844469,-9.452033,2.473123,0.004382,0.158145,-0.051607
1781257714.311366,0.845269,-9.451133,2.476284,0.031050,0.162637,-0.049521
1781257714.321366,0.845867,-9.449785,2.481214,0.043880,0.147390,-0.046341
1781257714.331366,0.846838,-9.448347,2.486355,0.039401,0.115808,-0.045704
1781257714.341366,0.848851,-9.447091,2.490441,0.028738,0.080819,-0.048685
1781257714.351366,0.852021,-9.445856,2.494039,0.038068,0.046633,-0.048718
1781257714.361366,0.855584,-9.444205,2.499066,0.064085,0.018619,-0.040779
1781257714.371366,0.858740,-9.441915,2.506627,0.090426,-0.003629,-0.030029
1781257714.381366,0.861326,-9.439193,2.515971,0.103927,-0.018189,-0.019991
1781257714.391366,0.863153,-9.436466,2.525555,0.099342,-0.026556,-0.008629
1781257714.401366,0.864087,-9.434036,2.534305,0.088436,-0.026023,0.001712
1781257714.411366,0.863895,-9.431960,2.542085,0.079372,-0.019376,0.015084
1781257714.421366,0.862194,-9.430215,2.549122,0.072753,-0.007558,0.029661
1781257714.431366,0.858790,-9.428745,2.555706,0.065025,-0.000311,0.043217
1781257714.441366,0.853966,-9.427614,2.561491,0.054888,0.005802,0.054350
1781257714.451366,0.848057,-9.426759,2.566590,0.051225,0.007557,0.064191
1781257714.461366,0.841365,-9.425935,2.571814,0.059556,0.001798,0.072207
1781257714.471366,0.834345,-9.424877,2.577966,0.069291,-0.006142,0.075476
1781257714.481366,0.827918,-9.423778,2.584053,0.055429,-0.020088,0.065240
1781257714.491366,0.823677,-9.423268,2.587269,0.011064,-0.039559,0.039876
1781257714.501366,0.822496,-9.423991,2.585010,-0.052343,-0.060510,0.012932
1781257714.511366,0.824215,-9.426011,2.577078,-0.104767,-0.075044,-0.011981
1781257714.521366,0.828176,-9.428803,2.565571,-0.122945,-0.080652,-0.028838
1781257714.531366,0.833205,-9.431422,2.554290,-0.102341,-0.080184,-0.036236
1781257714.541366,0.838454,-9.433219,2.545925,-0.062516,-0.076248,-0.036006
1781257714.551366,0.843267,-9.433884,2.541875,-0.014457,-0.072449,-0.030145
1781257714.561366,0.847385,-9.433383,2.542367,0.033440,-0.062384,-0.024621
1781257714.571366,0.850339,-9.431717,2.547552,0.083406,-0.047359,-0.012000
1781257714.581366,0.851520,-9.429072,2.556922,0.116307,-0.024184,0.005445
1781257714.591366,0.850567,-9.425949,2.568723,0.130188,-0.000012,0.021601
1781257714.601366,0.847461,-9.422813,2.581225,0.129477,0.022251,0.037918
1781257714.611366,0.842263,-9.419829,2.593791,0.130964,0.041481,0.052337
1781257714.621366,0.835150,-9.416938,2.606559,0.130199,0.053856,0.069005
1781257714.631366,0.826543,-9.414234,2.619040,0.120929,0.059001,0.078077
1781257714.641366,0.817537,-9.411953,2.630043,0.099505,0.054053,0.076875
1781257714.651366,0.809342,-9.410314,2.638428,0.071143,0.036671,0.069302
1781257714.661366,0.802592,-9.409272,2.644203,0.046648,0.015762,0.057391
1781257714.671366,0.797253,-9.408501,2.648564,0.045784,-0.003479,0.050055
1781257714.681366,0.793371,-9.407573,2.653021,0.050286,-0.019211,0.037191
1781257714.691366,0.791162,-9.406409,2.657799,0.054060,-0.032742,0.023321
1781257714.701366,0.790398,-9.405108,2.662629,0.054147,-0.044695,0.013228
1781257714.711366,0.790654,-9.403724,2.667440,0.055092,-0.056201,0.007610
1781257714.721366,0.791729,-9.402285,2.672188,0.053374,-0.067934,0.002582
1781257714.731366,0.793444,-9.400954,2.676361,0.044839,-0.075583,0.000984
1781257714.741366,0.795590,-9.399913,2.679379,0.028453,-0.088147,-0.001729
1781257714.751366,0.798453,-9.399375,2.680411,0.007670,-0.098192,-0.007707
1781257714.761366,0.802188,-9.399392,2.679233,-0.016600,-0.112105,-0.013126
1781257714.771366,0.806397,-9.399974,2.675929,-0.033427,-0.118810,-0.013917
1781257714.781366,0.810745,-9.400796,2.671725,-0.038891,-0.121995,-0.012689
1781257714.791366,0.814687,-9.401664,2.667468,-0.032543,-0.111592,-0.008042
1781257714.801366,0.817848,-9.402452,2.663724,-0.034024,-0.099126,-0.003303
1781257714.811365,0.820248,-9.403344,2.659832,-0.036108,-0.079104,0.000449
1781257714.821365,0.821802,-9.404167,2.656439,-0.026883,-0.060682,0.002852
1781257714.831365,0.822528,-9.404591,2.654717,-0.004699,-0.039294,0.004901
1781257714.841365,0.822503,-9.404343,2.655596,0.021568,-0.023627,0.009081
1781257714.851365,0.821758,-9.403569,2.658567,0.040142,-0.010612,0.012315
1781257714.861365,0.820688,-9.402520,2.662607,0.041946,-0.002820,0.010369
1781257714.871365,0.819837,-9.401522,2.666395,0.036318,0.005866,0.005840
1781257714.881365,0.819413,-9.400652,2.669588,0.025043,0.008540,-0.003454
1781257714.891365,0.820016,-9.400112,2.671299,0.005084,0.011367,-0.018534
1781257714.901365,0.822115,-9.400081,2.670761,-0.023205,0.004313,-0.035756
1781257714.911365,0.826158,-9.400888,2.666670,-0.067765,-0.006258,-0.055541
1781257714.921365,0.832371,-9.402602,2.658675,-0.105909,-0.021345,-0.075735
1781257714.931365,0.840894,-9.405101,2.647126,-0.140409,-0.036453,-0.096499
1781257714.941365,0.851379,-9.408024,2.633354,-0.152964,-0.058750,-0.106918
1781257714.951365,0.862886,-9.411070,2.618687,-0.153345,-0.079253,-0.108688
1781257714.961365,0.874486,-9.413870,2.604738,-0.132655,-0.097265,-0.097867
1781257714.971365,0.885419,-9.416159,2.592741,-0.104598,-0.102588,-0.084554
1781257714.981365,0.895145,-9.417623,2.584076,-0.060762,-0.098650,-0.069839
1781257714.991365,0.903091,-9.417979,2.580012,-0.008897,-0.080837,-0.054082
1781257715.001365,0.908778,-9.417121,2.581150,0.045262,-0.060794,-0.032712
1781257715.011365,0.912168,-9.415161,2.587100,0.087870,-0.041797,-0.015360
1781257715.021365,0.913515,-9.412318,2.596944,0.122941,-0.024069,0.002399
1781257715.031365,0.913147,-9.409014,2.609018,0.130190,-0.005592,0.011603
1781257715.041365,0.912127,-9.405896,2.620589,0.111158,0.011337,0.006058
1781257715.051365,0.911574,-9.403508,2.629340,0.068823,0.018722,-0.005641
1781257715.061365,0.912254,-9.402109,2.634106,0.027361,0.027248,-0.022390
1781257715.071365,0.914489,-9.401546,2.635344,-0.004774,0.034728,-0.041245
1781257715.081365,0.918281,-9.401363,2.634678,-0.016089,0.047674,-0.061273
1781257715.091365,0.923489,-9.401198,2.633442,-0.022281,0.062811,-0.082198
1781257715.101365,0.929781,-9.400962,2.632064,-0.018121,0.070798,-0.090472
1781257715.111365,0.936363,-9.400354,2.631903,-0.002857,0.070324,-0.089552
1781257715.121365,0.942843,-9.399359,2.633145,0.013696,0.063125,-0.087996
1781257715.131365,0.949533,-9.397999,2.635594,0.024999,0.049267,-0.090451
1781257715.141365,0.957079,-9.396455,2.638368,0.023924,0.040023,-0.097583
1781257715.151365,0.965440,-9.394939,2.640722,0.016560,0.030612,-0.101286
1781257715.161365,0.973956,-9.393462,2.642849,0.023747,0.031751,-0.097331
1781257715.171365,0.981200,-9.391611,2.646741,0.049665,0.053182,-0.080548
1781257715.181365,0.985653,-9.388891,2.654729,0.107132,0.083632,-0.055864
1781257715.191365,0.987334,-9.384755,2.668686,0.160481,0.108845,-0.037390
1781257715.201365,0.987358,-9.379752,2.686206,0.178341,0.121243,-0.032413
1781257715.211365,0.987186,-9.374830,2.703404,0.156690,0.110893,-0.035326
1781257715.221365,0.987848,-9.370941,2.716612,0.098325,0.097693,-0.043789
1781257715.231365,0.989826,-9.368769,2.723378,0.021383,0.074298,-0.052463
1781257715.241365,0.992977,-9.368700,2.722467,-0.057227,0.062542,-0.055623
1781257715.251365,0.996323,-9.370425,2.715297,-0.109468,0.062653,-0.052950
1781257715.261365,0.999081,-9.373258,2.704482,-0.131251,0.077321,-0.046913
1781257715.271365,1.000568,-9.375966,2.694533,-0.094377,0.094758,-0.037431
1781257715.281365,1.000806,-9.377231,2.690041,-0.021059,0.111946,-0.029626
1781257715.291365,0.999645,-9.376497,2.693026,0.052832,0.129151,-0.018414
1781257715.301365,0.997496,-9.374511,2.700731,0.072660,0.136634,-0.016501
1781257715.311365,0.995572,-9.372543,2.708259,0.053572,0.132092,-0.023019
1781257715.321365,0.994734,-9.371394,2.712542,0.010090,0.120657,-0.035229
1781257715.331365,0.995227,-9.371145,2.713216,-0.020758,0.101788,-0.043794
1781257715.341365,0.997036,-9.371548,2.711163,-0.043927,0.088989,-0.050466
1781257715.351365,0.999520,-9.372336,2.707520,-0.050385,0.079894,-0.055173
1781257715.361365,1.002500,-9.373088,2.703813,-0.045578,0.073734,-0.057152
1781257715.371365,1.005804,-9.373406,2.701483,-0.022675,0.061020,-0.055603
1781257715.381365,1.009230,-9.373212,2.700882,-0.005619,0.047454,-0.052201
1781257715.391365,1.012530,-9.372779,2.701143,0.000543,0.031791,-0.046008
1781257715.401365,1.015659,-9.372422,2.701204,-0.011021,0.017097,-0.039624
1781257715.411365,1.018306,-9.372319,2.700567,-0.001681,0.007560,-0.027648
1781257715.421365,1.019903,-9.371634,2.702343,0.042160,-0.005702,-0.009698
1781257715.431365,1.020343,-9.369684,2.708927,0.099193,-0.009758,0.002631
1781257715.441365,1.020080,-9.366504,2.719996,0.134623,-0.024023,0.009403
1781257715.451365,1.020270,-9.362705,2.732973,0.146724,-0.030293,0.001193
1781257715.461365,1.021711,-9.358732,2.746016,0.135573,-0.032040,-0.015963
1781257715.471365,1.024849,-9.355102,2.757191,0.107404,-0.027202,-0.034036
1781257715.481365,1.028861,-9.352061,2.765997,0.085904,-0.026171,-0.036631
1781257715.491365,1.032497,-9.349426,2.773542,0.078896,-0.019815,-0.029032
1781257715.501365,1.035014,-9.346901,2.781103,0.083639,0.010027,-0.024227
1781257715.511365,1.035769,-9.344028,2.790461,0.109849,0.052762,-0.013031
1781257715.521365,1.034008,-9.340359,2.803368,0.148327,0.089222,0.003674
1781257715.531365,1.029763,-9.336084,2.819123,0.159858,0.129905,0.014660
1781257715.541365,1.023375,-9.331794,2.835607,0.154103,0.157879,0.027697
1781257715.551365,1.015381,-9.328036,2.850802,0.134586,0.176342,0.040107
1781257715.561365,1.005489,-9.324557,2.865646,0.143553,0.188153,0.058591
1781257715.571365,0.993963,-9.320827,2.881757,0.162205,0.183232,0.070906
1781257715.581365,0.981286,-9.316538,2.899911,0.189338,0.175371,0.085996
1781257715.591364,0.967679,-9.311848,2.919479,0.195483,0.158616,0.099014
1781257715.601364,0.953966,-9.307303,2.938434,0.177598,0.146463,0.097399
1781257715.611364,0.941223,-9.303374,2.954946,0.145640,0.121620,0.089340
1781257715.621364,0.930334,-9.300451,2.967569,0.102202,0.099611,0.074026
1781257715.631364,0.921521,-9.298674,2.975875,0.059496,0.078761,0.058207
1781257715.641364,0.914540,-9.297950,2.980286,0.025289,0.058500,0.047033
1781257715.651364,0.908813,-9.297745,2.982676,0.012162,0.043701,0.041951
1781257715.661364,0.904000,-9.297891,2.983688,0.000951,0.031167,0.038076
1781257715.671364,0.899864,-9.298165,2.984085,-0.001383,0.015439,0.032886
1781257715.681364,0.897008,-9.298402,2.984208,-0.001794,0.002159,0.021621
1781257715.691364,0.895652,-9.298562,2.984114,-0.002954,-0.014657,0.005842
1781257715.701364,0.896198,-9.298562,2.983954,-0.001879,-0.025625,-0.012060
1781257715.711364,0.898558,-9.298188,2.984408,0.008178,-0.036445,-0.033481
1781257715.721364,0.902403,-9.297118,2.986580,0.027368,-0.037277,-0.056587
1781257715.731364,0.908616,-9.295226,2.990580,0.046027,-0.029740,-0.081058
1781257715.741364,0.917879,-9.292948,2.994830,0.043571,-0.022246,-0.112890
1781257715.751364,0.930246,-9.290480,2.998663,0.033003,-0.012889,-0.147921
1781257715.761364,0.945163,-9.288555,2.999965,-0.009488,0.001565,-0.174627
1781257715.771364,0.961518,-9.287930,2.996700,-0.066727,0.029459,-0.194666
1781257715.781364,0.978274,-9.289065,2.987743,-0.140345,0.063723,-0.202454
1781257715.791364,0.994287,-9.292024,2.973212,-0.195523,0.112312,-0.206702
1781257715.801364,1.008498,-9.296472,2.954460,-0.246278,0.172265,-0.201506
1781257715.811364,1.018461,-9.301768,2.934317,-0.248941,0.253912,-0.175280
1781257715.821364,1.023109,-9.306817,2.916642,-0.200614,0.325240,-0.123153
1781257715.831364,1.021179,-9.310269,2.906284,-0.100735,0.383725,-0.065556
1781257715.841364,1.013199,-9.311097,2.906421,0.013776,0.433804,-0.024770
1781257715.851364,1.000555,-9.309086,2.917214,0.114605,0.472196,0.005671
1781257715.861364,0.985234,-9.305120,2.935020,0.155389,0.469540,0.019052
1781257715.871364,0.970235,-9.300992,2.953058,0.128944,0.433938,0.012738
1781257715.881364,0.957704,-9.298242,2.965782,0.053853,0.373358,-0.002202
1781257715.891364,0.948787,-9.297705,2.970329,-0.025395,0.302766,-0.022418
1781257715.901364,0.943595,-9.299211,2.967270,-0.096587,0.241466,-0.041052
1781257715.911364,0.941756,-9.302505,2.957514,-0.155299,0.190264,-0.057438
1781257715.921364,0.942700,-9.307175,2.942479,-0.201077,0.130316,-0.068777
1781257715.931364,0.946284,-9.312590,2.924137,-0.216361,0.084752,-0.082195
1781257715.941364,0.951896,-9.317786,2.905709,-0.189601,0.048247,-0.080952
1781257715.951364,0.957890,-9.321378,2.892187,-0.105740,0.016910,-0.069364
1781257715.961364,0.962933,-9.322325,2.887454,0.003114,-0.006392,-0.046666
1781257715.971364,0.966903,-9.320612,2.891651,0.086317,-0.040367,-0.026327
1781257715.981364,0.970274,-9.317029,2.902048,0.144961,-0.084607,-0.011133
1781257715.991364,0.973934,-9.312467,2.915438,0.159169,-0.128666,-0.004011
1781257716.001364,0.978185,-9.308319,2.927243,0.114440,-0.158610,-0.001450
1781257716.011364,0.982509,-9.306453,2.931728,0.003339,-0.154202,0.006413
1781257716.021364,0.985326,-9.308585,2.923989,-0.139353,-0.139065,0.020076
1781257716.031364,0.986418,-9.314309,2.905335,-0.225604,-0.106965,0.028978
1781257716.041364,0.984225,-9.321203,2.883895,-0.210100,-0.040237,0.057476
1781257716.051364,0.977405,-9.326910,2.867715,-0.132887,0.002061,0.089596
1781257716.061364,0.967206,-9.329941,2.861302,-0.002555,0.021444,0.120976
1781257716.071364,0.953719,-9.329062,2.868688,0.161016,0.032350,0.148652
1781257716.081364,0.937173,-9.323659,2.891603,0.315952,0.056130,0.174465
1781257716.091364,0.918591,-9.315011,2.925239,0.378668,0.056847,0.180623
1781257716.101364,0.900750,-9.305646,2.960386,0.358259,0.040020,0.165937
1781257716.111364,0.885683,-9.297204,2.991307,0.292463,0.043967,0.128453
1781257716.121364,0.873927,-9.290597,3.015203,0.211057,0.046534,0.094961
1781257716.131364,0.864796,-9.286090,3.031674,0.134720,0.028097,0.073713
1781257716.141364,0.857579,-9.283587,3.041369,0.074653,0.019340,0.064124
1781257716.151364,0.850911,-9.282165,3.047587,0.059471,0.033550,0.061114
1781257716.161364,0.843354,-9.280719,3.054073,0.076200,0.059831,0.068343
1781257716.171364,0.834281,-9.278697,3.062700,0.093421,0.087725,0.072831
1781257716.181364,0.823867,-9.276598,3.071867,0.084874,0.113672,0.078043
1781257716.191364,0.812627,-9.275264,3.078876,0.038375,0.112744,0.079433
1781257716.201364,0.801062,-9.275548,3.081052,-0.019561,0.122561,0.076350
1781257716.211364,0.789476,-9.277384,3.078517,-0.067669,0.093992,0.072485
1781257716.221364,0.779542,-9.280390,3.071979,-0.087591,0.071255,0.069358
1781257716.231364,0.771206,-9.283565,3.064477,-0.086465,0.022053,0.066391
1781257716.241364,0.765234,-9.286803,3.056155,-0.099009,-0.011990,0.047873
1781257716.251364,0.762456,-9.290408,3.045874,-0.122934,-0.041895,0.024172
1781257716.261364,0.762606,-9.294674,3.032795,-0.151110,-0.053865,-0.000138
1781257716.271364,0.764711,-9.299113,3.018629,-0.148823,-0.050772,-0.019189
1781257716.281364,0.766413,-9.303001,3.006187,-0.114232,-0.009110,-0.014926
1781257716.291364,0.765191,-9.305139,2.999873,-0.032567,0.033923,0.002345
1781257716.301364,0.761236,-9.304500,3.002861,0.078887,0.087095,0.023156
1781257716.311364,0.754077,-9.300508,3.017003,0.196316,0.144413,0.041866
1781257716.321364,0.744911,-9.294276,3.038408,0.227295,0.186129,0.031579
1781257716.331364,0.737201,-9.287583,3.060673,0.209159,0.180989,0.002129
1781257716.341364,0.733066,-9.281918,3.078802,0.151452,0.175749,-0.040102
1781257716.351364,0.732689,-9.277618,3.091820,0.095496,0.156707,-0.073088
1781257716.361364,0.735924,-9.275353,3.097845,0.005619,0.141780,-0.104229
1781257716.371364,0.741419,-9.275474,3.096166,-0.072703,0.142726,-0.118678
1781257716.381364,0.747741,-9.277882,3.087421,-0.135971,0.131579,-0.114923
1781257716.391364,0.753135,-9.281748,3.074458,-0.168075,0.134427,-0.102197
1781257716.401364,0.757298,-9.286415,3.059304,-0.185140,0.140602,-0.089716
1781257716.411364,0.759320,-9.291334,3.043834,-0.177817,0.147935,-0.064918
1781257716.421364,0.758967,-9.296317,3.028668,-0.174792,0.142786,-0.039398
1781257716.431364,0.756404,-9.300873,3.015297,-0.143323,0.131969,-0.015409
1781257716.441364,0.752487,-9.304591,3.004792,-0.107615,0.113965,0.001029
1781257716.451364,0.747858,-9.307072,2.998254,-0.059350,0.087824,0.014230
1781257716.461364,0.743325,-9.308712,2.994287,-0.045835,0.067486,0.021254
1781257716.471364,0.738894,-9.310297,2.990453,-0.051503,0.024585,0.031047
1781257716.481364,0.735064,-9.312724,2.983834,-0.097920,-0.014587,0.035973
1781257716.491364,0.731997,-9.316490,2.972807,-0.140667,-0.058460,0.040733
1781257716.501364,0.729737,-9.321423,2.957864,-0.168327,-0.076627,0.042002
1781257716.511364,0.727812,-9.326499,2.942298,-0.153936,-0.092521,0.047563
1781257716.521364,0.725582,-9.330907,2.928839,-0.117808,-0.099208,0.054932
1781257716.531364,0.722087,-9.333677,2.920862,-0.036273,-0.100584,0.074165
1781257716.541364,0.717540,-9.334075,2.920709,0.043547,-0.105591,0.085782
1781257716.551364,0.711304,-9.332624,2.926866,0.096018,-0.091177,0.100449
1781257716.561364,0.704470,-9.330526,2.935203,0.093423,-0.098668,0.098884
1781257716.571364,0.698158,-9.328665,2.942616,0.078577,-0.114466,0.094903
1781257716.581364,0.692866,-9.327805,2.946587,0.018105,-0.127375,0.082036
1781257716.591364,0.688515,-9.328834,2.944354,-0.054520,-0.148349,0.067953
1781257716.601364,0.685602,-9.332049,2.934830,-0.127209,-0.164875,0.065219
1781257716.611364,0.683390,-9.336892,2.919898,-0.169480,-0.162973,0.069651
1781257716.621364,0.680986,-9.342789,2.901537,-0.201109,-0.153778,0.071965
1781257716.631364,0.677747,-9.349095,2.881914,-0.198640,-0.125815,0.070601
1781257716.641364,0.674103,-9.355280,2.862636,-0.198040,-0.092480,0.061548
1781257716.651364,0.670766,-9.360904,2.844986,-0.168574,-0.065259,0.046094
1781257716.661364,0.667685,-9.365330,2.831111,-0.127189,-0.038960,0.025083
1781257716.671364,0.665563,-9.367861,2.823221,-0.043215,-0.011282,0.010431
1781257716.681364,0.664529,-9.368105,2.822660,0.031150,0.023525,0.001478
1781257716.691364,0.663374,-9.366296,2.828930,0.095826,0.053375,-0.002531
1781257716.701364,0.662108,-9.363002,2.840101,0.126893,0.063181,-0.009584
1781257716.711364,0.661169,-9.359540,2.851706,0.103340,0.087111,-0.019123
1781257716.721364,0.660336,-9.357339,2.859117,0.037114,0.114773,-0.028223
1781257716.731364,0.659054,-9.356824,2.861095,-0.009825,0.143311,-0.024335
1781257716.741364,0.656075,-9.357336,2.860103,-0.031227,0.168227,-0.007958
1781257716.751364,0.650471,-9.358249,2.858400,-0.025657,0.193976,0.012133
1781257716.761364,0.642859,-9.359079,2.857407,-0.025319,0.213176,0.026196
1781257716.771364,0.633266,-9.359875,2.856944,-0.013954,0.218905,0.044331
1781257716.781364,0.621743,-9.360284,2.858132,0.012716,0.219983,0.065988
1781257716.791364,0.608102,-9.359754,2.862795,0.060970,0.226618,0.088735
1781257716.801364,0.592360,-9.358039,2.871685,0.097050,0.233272,0.104041
1781257716.811364,0.575374,-9.355497,2.883395,0.121300,0.242488,0.109931
1781257716.821364,0.558337,-9.352629,2.896021,0.114467,0.236920,0.103118
1781257716.831364,0.542470,-9.350217,2.906804,0.084978,0.222876,0.090023
1781257716.841364,0.529001,-9.348943,2.913382,0.025451,0.191478,0.069781
1781257716.851364,0.518586,-9.349432,2.913689,-0.038735,0.163187,0.040012
1781257716.861364,0.511267,-9.351549,2.908184,-0.093256,0.130789,0.020806
1781257716.871364,0.505918,-9.354486,2.899659,-0.096128,0.109226,0.016549
1781257716.881364,0.501230,-9.356760,2.893127,-0.052214,0.092910,0.016969
1781257716.891364,0.496647,-9.357422,2.891777,0.013506,0.083503,0.018939
1781257716.901363,0.492703,-9.356384,2.895807,0.054801,0.075464,0.005263
1781257716.911363,0.489790,-9.354687,2.901782,0.062788,0.074928,-0.005511
1781257716.921363,0.487579,-9.352788,2.908265,0.063264,0.070787,-0.014171
1781257716.931363,0.485782,-9.350766,2.915056,0.072036,0.071021,-0.012350
1781257716.941363,0.484185,-9.348425,2.922829,0.079672,0.078592,-0.019490
1781257716.951363,0.482608,-9.346136,2.930393,0.063425,0.097700,-0.024145
1781257716.961363,0.480653,-9.344613,2.935567,0.030934,0.116895,-0.021916
1781257716.971363,0.477682,-9.344159,2.937493,-0.004494,0.153595,-0.021190
1781257716.981363,0.473620,-9.344387,2.937425,-0.016919,0.190076,-0.019663
1781257716.991363,0.468154,-9.344645,2.937481,-0.011248,0.247222,-0.020518
1781257717.001363,0.461907,-9.344816,2.937932,-0.014481,0.308955,-0.029413
1781257717.011363,0.454797,-9.345229,2.937726,-0.023702,0.381952,-0.037155
1781257717.021363,0.445943,-9.345584,2.937953,-0.011754,0.436061,-0.032082
1781257717.031363,0.435206,-9.345319,2.940405,0.024270,0.476995,-0.027885
1781257717.041363,0.422739,-9.343605,2.947657,0.081161,0.490946,-0.015160
1781257717.051363,0.408858,-9.340438,2.959631,0.126175,0.503694,-0.005434
