time,pos_x,pos_y,pos_z,yaw_deg,pitch_deg,roll_deg
1781257670.711408,-2.901331161775043,-0.7661199565752931,88.76307144752556,-0.07409147508874696,-0.24874959814835687,-0.12224823756010211
1781257670.721408,-2.901803452290928,-0.7666654808747349,88.77011529491664,-0.14799765309680693,-0.48501102369162163,-0.2365807774787548
1781257670.731408,-2.9024583054021624,-0.7676799427281401,88.77533643839342,-0.22388919900388957,-0.7091890597130373,-0.34103615676002713
1781257670.741408,-2.903295818286033,-0.769163264598149,88.77873485583254,-0.2991887331409802,-0.9214649569280357,-0.44091823113955836
1781257670.751408,-2.904316071326226,-0.7711154214788334,88.78031055077153,-0.38016253300377834,-1.136931883299977,-0.5370948958336512
1781257670.761408,-2.905519049312184,-0.7735363763748726,88.78006349940466,-0.4701688595771995,-1.3785271292509162,-0.6283212966832302
1781257670.771407,-2.90690457551731,-0.7764260712492896,88.77799363095404,-0.5738654451439453,-1.649602498038188,-0.7174858977106168
1781257670.781407,-2.908472475016237,-0.7797844614120226,88.77410088276098,-0.691253949303839,-1.9479575398457558,-0.8091320005885188
1781257670.791407,-2.9102225971951006,-0.7836115419768285,88.76838521935666,-0.8231174120511628,-2.2658417123359103,-0.904953796963961
1781257670.801407,-2.9121548725626636,-0.7879073120719488,88.7608466253864,-0.9789753955923555,-2.6054965427930727,-1.0031961770242082
1781257670.811407,-2.9142692366176295,-0.792671728561919,88.75148506287628,-1.1621249005397845,-2.970817296459812,-1.1032177435235357
1781257670.821407,-2.916565585052986,-0.7979047572908302,88.74030049023773,-1.3790801754607347,-3.367357432293246,-1.2038440138292683
1781257670.831407,-2.919043822216798,-0.8036063407623004,88.72729285495247,-1.628825295631539,-3.7790653102728533,-1.295541399033061
1781257670.841407,-2.9217039870386166,-0.8097763375125027,88.71246208675963,-1.8915429748826453,-4.1878932417853045,-1.3776799167599751
1781257670.851407,-2.9245461523150893,-0.8164146327404992,88.69580813743175,-2.143547318774341,-4.596823892851024,-1.4452621341477518
1781257670.861407,-2.9275702636859577,-0.8235211332427155,88.67733094347597,-2.3884357320934093,-5.011750578490689,-1.5064136950152718
1781257670.871407,-2.9307762327742926,-0.8310958185885788,88.65703047449205,-2.6398174177989944,-5.470023741646695,-1.5799896221356216
