time,pos_x,pos_y,pos_z,yaw_deg,pitch_deg,roll_deg
1781271551.828834,0.0,0.0,84.1819305891595,0.04997780993186822,-0.03785974921974792,0.029173159945695498
1781271551.838834,-4.14242030835412e-05,-0.00041984060103332597,84.18847323965348,0.12625550080910405,-0.14553423329362553,0.059543396581355275
1781271551.848834,-0.00012364278043128118,-0.0012595081503637006,84.19314957775782,0.22727556372214192,-0.31658674968199685,0.08532793909271302
1781271551.858834,-0.00024609197124071886,-0.0025190529869022664,84.19595960153747,0.34039593627737197,-0.5281422775821968,0.09741786418997082
1781271551.868834,-0.0004084577982542046,-0.004198587538107162,84.1969033501838,0.45612814920583883,-0.7469517137450156,0.09458981312883473
1781271551.878834,-0.0006106930215343536,-0.006298234167791687,84.19598087969857,0.5760362999445863,-0.9518877899617302,0.07389251143404839
1781271551.888834,-0.0008528819541120338,-0.00881814386422503,84.1931922655139,0.6978121034854172,-1.1494875279229178,0.03274636894710561
1781271551.898834,-0.0011350624374198838,-0.01175848563551008,84.18853758961727,0.8165707502622209,-1.346421404152817,-0.030017706973136958
1781271551.908834,-0.0014572377931376267,-0.015119421035389,84.18201692903045,0.920225823766148,-1.5453538933202198,-0.10673357134232299
1781271551.918834,-0.00181945917163598,-0.018901049057449066,84.1736303330385,1.0045549198073456,-1.7335580457048296,-0.19234243602488527
1781271551.928834,-0.0022218800404951366,-0.023103415230225972,84.16337783028061,1.0688401411711954,-1.9035982550766555,-0.2816941511383653
1781271551.938834,-0.0026647010572967474,-0.027726544953642972,84.15125944197213,1.1197603753638399,-2.0475346015270293,-0.37111691268575775
1781271551.948834,-0.0031481590928212075,-0.032770425962770876,84.1372751730337,1.1682344557231035,-2.165725640886256,-0.45443845437116237
1781271551.958834,-0.0036724630604653826,-0.038234998888851894,84.12142500486686,1.2234981583033029,-2.2699973281555863,-0.5200193836490018
1781271551.968834,-0.004237670637556673,-0.04412012283391016,84.10370887314646,1.2853417364313866,-2.3728625559709697,-0.5586000257775049
1781271551.978834,-0.004843755852094855,-0.05042557566986097,84.08412667110433,1.348610000320039,-2.47628356200986,-0.5593304643013626
1781271551.988834,-0.005490717166424931,-0.05715106553440483,84.06267826015383,1.4130080621956733,-2.5798242793461035,-0.5174524492372696
1781271551.998834,-0.006178527392836562,-0.06429625517975372,84.03936347911512,1.4847128814072235,-2.6808986790807516,-0.4398262820883605
1781271552.008834,-0.006907170567129902,-0.07186088733451325,84.01418220538572,1.5666656313645047,-2.7716758741303797,-0.33348941539358484
1781271552.018834,-0.007676700449489341,-0.07984475168157709,83.987134341885,1.6525303229161803,-2.8587878778746814,-0.20538626575583938
1781271552.028834,-0.008487120182684268,-0.08824769272590251,83.95821981515302,1.7343531372898005,-2.9465006089526353,-0.06194173360026808
1781271552.038834,-0.009338430190192853,-0.0970696022442402,83.92743857405414,1.80406333388787,-3.038728868405913,0.08847008249978773
1781271552.048833,-0.010230653948176155,-0.10631042834906394,83.8947905951276,1.8542859561552545,-3.1385032527942696,0.2367071192011396
1781271552.058833,-0.011163804695367015,-0.1159701653369269,83.86027587628381,1.8873774817707571,-3.2438274110146286,0.37309950150327564
1781271552.068833,-0.012137897521480732,-0.12604889451533174,83.82389445671691,1.908673551428816,-3.3509065050693887,0.49085915253928436
1781271552.078833,-0.01315297262555707,-0.1365467610332052,83.78564640699861,1.926754398398259,-3.4494039363367057,0.5956667890761885
1781271552.088833,-0.014209124431187334,-0.14746385506293658,83.74553177412946,1.9421439471230635,-3.5401667798820493,0.6832946865390712
1781271552.098833,-0.015306422810044509,-0.15880029928255446,83.70355061932675,1.9514941182050047,-3.62181194839917,0.7508113035158225
1781271552.108833,-0.01644496758173675,-0.17055623722008595,83.65970301521145,1.9501504624526165,-3.6890508775329582,0.7963278809952096
1781271552.118833,-0.017624923280913682,-0.18273182809004637,83.6139890449216,1.9344489078230094,-3.7339547366815595,0.8211782382686766
1781271552.128833,-0.018846525914292207,-0.1953272182386203,83.56640878885352,1.9091519097348282,-3.739911640977084,0.8390886919099313
1781271552.138833,-0.020110104587445127,-0.20834243968316862,83.5169622777274,1.8792985001913844,-3.7126862772456777,0.8687627617698874
1781271552.148833,-0.021415912157663308,-0.22177738958198268,83.46564947482034,1.8563007607905957,-3.674367431189965,0.9247366040575105
1781271552.158833,-0.02276399330785484,-0.23563186924543256,83.41247028805414,1.838310487827597,-3.645181448787848,1.006302250615013
1781271552.168833,-0.024154238648713442,-0.24990568718027534,83.3574246215436,1.816487844897984,-3.6307033498139267,1.102553873665261
1781271552.178833,-0.025586554032911605,-0.26459873841964976,83.30051242122137,1.7844304054104276,-3.620618916005071,1.1975717244759863
1781271552.188833,-0.027060968957722434,-0.2797110479239221,83.2417337002515,1.7406239818135487,-3.5911506695092523,1.2801385308265705
1781271552.198833,-0.028577694610642034,-0.29524270968997557,83.18108851320808,1.694175562140081,-3.5330946127840273,1.3482058457707677
1781271552.208833,-0.030136954171818598,-0.3111938305253344,83.11857692140013,1.6482303784340644,-3.4512229596287134,1.4023998297536537
1781271552.218833,-0.03173892617183033,-0.3275645230897991,83.05419898682665,1.6073749867170617,-3.359960962671311,1.4423288912908305
1781271552.228833,-0.033383649862375187,-0.34435490160234533,82.9879547655251,1.5736690935721316,-3.274372683823516,1.4646880610430246
1781271552.238833,-0.035071047615214165,-0.361565114314663,82.9198443240072,1.5450466665022733,-3.189557730537136,1.4699258273339588
1781271552.248833,-0.036801098701624124,-0.37919529424265724,82.84986772428759,1.517207602480459,-3.0909965416107594,1.4673384553892053
1781271552.258833,-0.03857389312707715,-0.39724549278353516,82.77802499513746,1.4924634571975877,-2.985127237139306,1.4680441478868795
1781271552.268833,-0.04038947421645221,-0.4157156708818111,82.70431612019759,1.4701709669982028,-2.865150186412254,1.4835070989975867
1781271552.278833,-0.0422480126408439,-0.43460572006146003,82.62874105624765,1.4246466212699425,-2.6669596408391847,1.4872107830215822
1781271552.288833,-0.04415016732072708,-0.45391572324102,82.55129987511489,1.3553220693459374,-2.44111455984447,1.476689414293168
1781271552.298833,-0.04609616315290367,-0.4736457499003697,82.4719926211658,1.2459296204306296,-2.237436715912582,1.4592118591742966
1781271552.308833,-0.0480859904194439,-0.49379580645920435,82.3908192970432,1.1007093314977319,-2.0485970884976483,1.4280221918162426
1781271552.318833,-0.0501196854854042,-0.5143659926987966,82.30777995195926,0.9319719124034365,-1.880254992146944,1.365997318641513
1781271552.328833,-0.052197118340042224,-0.5353565385291394,82.22287468862605,0.7663221872915947,-1.7708738605538086,1.2715598229819456
1781271552.338833,-0.05431779887868995,-0.5567677048374664,82.1361036068189,0.5959247016125955,-1.7146118401296355,1.1469112756574353
1781271552.348833,-0.056481369523637526,-0.5785997182814072,82.0474667967115,0.3998960639300467,-1.6714628482155407,1.0075707601647523
1781271552.358833,-0.0586878797798091,-0.6008526533530759,81.95696429615128,0.1750188496589846,-1.5976240446126828,0.8664495264474881
1781271552.368833,-0.06093767296555636,-0.623526495295399,81.8645961149769,-0.055797796497292565,-1.4925952915517053,0.7261012380741062
1781271552.378833,-0.06323097599863056,-0.6466212441446585,81.77036226458969,-0.2721563084006069,-1.344815453241598,0.579460540088804
1781271552.388833,-0.06556808834203741,-0.670136976032118,81.67426279612266,-0.4734797378134587,-1.0879257402683233,0.40344644016050546
1781271552.398833,-0.06794986496373881,-0.6940739503170535,81.57629787641278,-0.6739498237697804,-0.6834271256299732,0.1783412712135521
1781271552.408833,-0.07037743950808505,-0.7184325536465187,81.4764677493205,-0.8940737775474897,-0.16466815988918107,-0.10225964499127967
1781271552.418833,-0.0728516914907088,-0.7432132185679365,81.37477266975543,-1.1347227149922163,0.409687948469404,-0.4348888453525787
1781271552.428833,-0.07537312625187657,-0.7684163509013433,81.27121286049635,-1.386410758058666,1.0212446837838587,-0.8120686774575776
1781271552.438833,-0.07794206483102646,-0.7940422934569673,81.16578850434934,-1.6307863344138156,1.6829222400256088,-1.22031139648129
1781271552.448833,-0.08055887708267537,-0.8200912863405825,81.05849973776839,-1.8583879922980653,2.40382062016714,-1.6465505297055107
1781271552.458833,-0.08322395095714746,-0.8465634881673018,80.94934665957564,-2.074484495875565,3.1315244834499136,-2.0831497041278397
1781271552.468833,-0.08593723871723392,-0.8734589992266246,80.83832931636084,-2.29878971332501,3.776368313646312,-2.5156528590141396
1781271552.478833,-0.08869804301480977,-0.9007777964046588,80.7254476582962,-2.556691897846526,4.296729627939536,-2.9116655123095962
1781271552.488833,-0.09150550131552092,-0.9285195787397981,80.61070149265981,-2.856349398420882,4.717634089474824,-3.2118118983516215
1781271552.498833,-0.09435898949352022,-0.9566835807974929,80.49409041797139,-3.1854301277077366,5.042743227924297,-3.3707115230127807
1781271552.508833,-0.09725780763769085,-0.9852687023081558,80.37561387072738,-3.5240741114142913,5.239445319972565,-3.351922739194703
1781271552.518833,-0.10020092400232075,-1.014273570877525,80.25527114415371,-3.866156924975218,5.270615629654097,-3.1241441861491164
1781271552.528833,-0.10318694999023777,-1.0436965753257845,80.13306140639155,-4.210021695802681,5.067868589998422,-2.6777005336417665
1781271552.538833,-0.10621401990366822,-1.0735360113718468,80.00898376802871,-4.562682672106343,4.61924887761821,-1.9994832761707166
1781271552.548833,-0.10928028254977804,-1.1037900666505298,79.8830373016886,-4.931366832841104,3.931810821213434,-1.0861110100153637
1781271552.558833,-0.11238397513237693,-1.1344568871828877,79.75522107723303,-5.314848386509687,3.005123440881792,0.038083077735345514
1781271552.568833,-0.11552343507365617,-1.165534850062982,79.62553428757498,-5.611440019283461,2.080434629411883,1.215385375296717
1781271552.578833,-0.11869878025522496,-1.1970237333272455,79.49397684471488,-5.656033152079597,1.4876319732897496,2.1594537009503223
1781271552.588833,-0.12191183702125295,-1.228925633096719,79.36054978667966,-5.418519570069604,1.2508515965354392,2.664478266138675
1781271552.598833,-0.12516408385133662,-1.2612440928042927,79.22525481452836,-5.054838681059755,1.0726133565542362,2.75927084985804
1781271552.608833,-0.12845525226684856,-1.2939821850402626,79.08809335652136,-4.693850025078598,0.7291780318796532,2.6100935833571697
1781271552.618833,-0.13178403574827058,-1.3271416339708857,78.94906617601785,-4.3332395189661845,0.20132746161436393,2.3673189278318856
1781271552.628833,-0.13514908284910768,-1.360723055910067,78.80817351504137,-3.9213986308018187,-0.4227329014294369,2.1386112024051465
1781271552.638833,-0.1385495184666304,-1.3947262942604448,78.66541526744102,-3.432269333391641,-1.0189729218209331,2.0241989757793064
1781271552.648833,-0.14198540793958025,-1.429150423157798,78.52079099617666,-2.9048156631442352,-1.4111836388458034,2.129941275234565
1781271552.658833,-0.14545834305440555,-1.463993713116848,78.37429994226852,-2.385805986089353,-1.4646997802914377,2.4834183545309227
1781271552.668833,-0.1489710253090355,-1.4992542981573262,78.22594133716494,-1.9056940252637145,-1.1222329869554197,2.980236489826321
1781271552.678833,-0.1525265817270096,-1.5349311900409883,78.07571486125654,-1.4497110107880613,-0.42836402656851463,3.4757421497455248
1781271552.688833,-0.1561276106335141,-1.5710244744309294,77.92362068703805,-1.0081258332965477,0.4501619448268053,3.885125280825828
1781271552.698833,-0.15977535046044883,-1.6075348290447191,77.76965920043662,-0.6561712710252193,1.2977900387752208,4.163490940010535
1781271552.708833,-0.16346970348603884,-1.644463224363746,77.61383085349271,-0.468864942793568,2.0187145809010163,4.268429685768
1781271552.718833,-0.16721050070794807,-1.681810984383765,77.45613626075462,-0.4441919577172232,2.6596894784343696,4.159940259710168
1781271552.728833,-0.1709978086407491,-1.7195797214156892,77.29657619104428,-0.4676348339814884,3.238702010180812,3.8612921846609383
1781271552.738833,-0.17483134710447987,-1.7577708614461844,77.1351513110058,-0.3913798084213834,3.78456159291875,3.4258014948314015
1781271552.748833,-0.17871036160645534,-1.7963853764756206,76.97186204788399,-0.06089431608147769,4.382358920815139,2.936523539289792
1781271552.758833,-0.18263435370157932,-1.8354235389243128,76.80670850662068,0.49473579926199157,5.124066609696501,2.502283880864145
1781271552.768833,-0.18660362744645917,-1.8748847288535206,76.63969040500629,1.1892367592168893,6.040705432630989,2.1889018968662843
1781271552.778833,-0.1906190752347727,-1.9147678900691658,76.47080728346086,1.921776317061243,7.126787638205389,1.9731339228835838
1781271552.788833,-0.19468187531847855,-1.9550721998814375,76.30005881389322,2.5680449935541017,8.164426427933298,1.8476794526876585
1781271552.798833,-0.19879178255837054,-1.9957968836478077,76.12744461628702,3.0399558631302352,8.992543167141562,1.830013791968706
1781271552.808833,-0.2029478385480635,-2.0369411830801996,75.95296427701379,3.324144056251532,9.536188413715417,1.8909867673919871
1781271552.818833,-0.20714857667485295,-2.0785046518478922,75.7766175058911,3.460190911871364,9.87497236049015,1.9856720270361372
1781271552.828833,-5.123149071740626,9.673704141900092,100.86376869894289,3.5258808410837874,10.157137684808339,2.0868207266039067
1781271552.838832,-5.169262351863667,9.73173352095051,100.89883080880408,3.592315758845528,10.464499502468229,2.1786695350207084
1781271552.848832,-5.2154195378914014,9.789343745997268,100.93202643799593,3.66912240252395,10.790249963511124,2.25994579934036
1781271552.858832,-5.261620719339369,9.846534743779353,100.96335562572693,3.699238088057595,11.180210722855955,2.320427033710642
1781271552.868832,-5.3078667489864175,9.90330626837661,100.99281853182383,3.6047776803361944,11.699252065288801,2.368128518144919
1781271552.878832,-5.354159114047846,9.959658101890382,101.02041533919201,3.350648461827577,12.330066307154336,2.4414093819967095
1781271552.888832,-5.400499254701244,10.015590280065751,101.0461461126279,2.9993918513684847,13.02872530613167,2.575318506573953
