time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1781271544134454000,-7.6195458984375,114.82479302890611,-1,-1,57.37375096183688,105.23479287631822,-1,19.97680890431673,30,41.283049382766464,-1
1781271551831060000,0.07706005859375,114.82479302890611,-1,-1,57.37375096183688,105.23479287631822,-1,19.97680890431673,30,41.283049382766464,-1
1781271551831169000,0.0771689453125,0,-1,-1,57.37380086671256,102.74813609039043,-1,42.595014,31.594521740106714,41.28300758355761,-1
1781271551852011000,0.098010986328125,114.80762505708147,-1,-1,57.37380286076621,105.21762490449358,-1,61.72189207805724,32.109329519961285,41.28301120510932,-1
1781271552287225000,0.53322509765625,114.5315856552124,-1,-1,57.37380651309926,104.9415855026245,-1,64.65553196052672,30,41.28298988404669,-1
1781271552473339400,0.71933935546875,114.2232666015625,0.6499999761581421,80.84213950683844,57.37385517891742,104.63326644897461,11.953125,13.722537010065524,12,41.282949729751856,0.27000001072883606
1781271553000338400,1.24633837890625,114.06292724609375,0.9399999976158142,88.9797020160725,57.373856454261116,104.47292709350586,9.84375,13.727788347930227,12,41.28295005472234,0.27000001072883606
1781271554000342300,2.24634228515625,113.420654296875,0.8399999737739563,77.1347128253555,57.37386583142567,103.83065414428711,65.390625,4.706540228333232,6,41.28297839422051,0.27000001072883606
1781271555000344000,3.246343994140625,113.2877197265625,0.8399999737739563,77.1347128253555,57.37387213324519,103.69771957397461,65.390625,4.407662072310992,6,41.28300699229656,0
1781271556000346400,4.246346435546875,113.28045654296875,0.05999999865889549,77.1347128253555,57.37387500048128,103.69045639038086,65.390625,4.279851225002668,6,41.28301989099233,0
1781271557000349000,5.246348876953125,113.26361083984375,0.07000000029802322,77.1347128253555,57.37387645774706,103.67361068725586,65.390625,4.267421817075563,4,41.28302642851875,0
1781271558000280000,6.246280029296875,113.248779296875,0.07000000029802322,77.1347128253555,57.37387723219192,103.65877914428711,65.390625,4.221338145530713,4,41.28302978201468,0
1781271559000272400,7.2462724609375,112.4781494140625,0.7900000214576721,44.87200692228763,57.37387261535601,102.88814926147461,335.390625,3.627856259661907,4,41.28303043220314,0
1781271560000268500,8.2462685546875,112.2393798828125,0.7300000190734863,43.52457110848961,57.37388788519494,102.64937973022461,336.09375,3.4804191155669755,3,41.28302565952,1.0099999904632568
1781271561000259800,9.246259765625,112.775146484375,0.7300000190734863,40.32806306749115,57.373900889531434,103.18514633178711,340.6640625,3.5218888433825586,3,41.28302732073931,1.0800000429153442
1781271562000254000,10.24625390625,113.2647705078125,0.7300000190734863,38.66308492899007,57.373912862465346,103.67477035522461,8.0859375,3.532160447848549,3,41.28303184317361,1.2300000190734863
1781271563000249900,11.246249755859376,112.28411865234375,0.7300000190734863,37.31103873750229,57.37392493066993,102.69411849975586,21.796875,3.544469417198651,3,41.28304356715597,1.2799999713897705
1781271564000244700,12.24624462890625,112.11541748046875,0.7300000190734863,37.41818733010687,57.37393569442949,102.52541732788086,37.96875,3.5377412574957425,3,41.283061666114314,1.2799999713897705
1781271565000236500,13.246236572265625,112.11541768535972,0.7300000190734717,46.211550655578954,57.3739447929258,102.52541753277183,37.96876102401694,4.749973318183993,4.029364438188539,41.283074752366474,1.2799999713897448
1781271566000233200,14.246233154296876,112.39050313364714,0.749999999999985,47.477619296055074,57.373947903279046,102.80050298105925,60.11720303625125,4.749194091717329,4.029364438188539,41.283100638490836,1.279999971389745
1781271567000224300,15.246224365234376,112.92828389722854,0.7300000190734715,46.21155065557822,57.37394139288065,103.33828374464065,93.8672053777403,4.748873877062117,4.029364438188539,41.28312822242626,1.2799999713897448
1781271568000218400,16.24621826171875,112.91021751612425,0.7300000190734686,41.95091128885107,57.37393340505933,103.32021736353636,110.39064350161844,4.748742801520824,4.0293644381885345,41.283153936306135,1.4099999666213647
