t_utc[s],a_x[m/s2],a_y[m/s2],a_z[m/s2],w_x[rad/s],w_y[rad/s],w_z[rad/s]
1781271586.408800,-0.564037,9.509377,2.328440,0.398341,-0.092222,-0.980276
1781271586.418800,-0.672738,9.508732,2.301721,-0.092924,-0.136339,-1.426055
1781271586.428800,-0.840136,9.471345,2.392906,-2.144346,0.560078,-2.035750
1781271586.438800,-1.090834,9.372071,2.667875,-3.376479,3.637401,-1.851553
1781271586.448800,-1.361069,9.289649,2.829179,-1.067245,4.134388,-1.623685
1781271586.458800,-1.610970,9.255285,2.812027,0.463987,0.883574,-2.048670
1781271586.468800,-1.749669,9.246697,2.758088,0.955170,-2.254577,-1.337293
1781271586.478800,-1.757011,9.260401,2.706793,1.200752,-3.028134,-0.477059
1781271586.488800,-1.696583,9.292539,2.633863,1.404662,-2.499382,0.124408
1781271586.498800,-1.611448,9.335050,2.534908,1.486029,-1.869095,0.473933
1781271586.508800,-1.516387,9.380355,2.423887,1.347976,-1.039870,0.773467
1781271586.518800,-1.418924,9.421711,2.320521,1.020424,-0.105099,0.990917
1781271586.528800,-1.332438,9.454006,2.239450,0.630017,0.575261,0.917637
1781271586.538800,-1.285024,9.473263,2.185428,0.345333,0.780916,0.363255
1781271586.548800,-1.304172,9.479953,2.144428,0.360327,0.751701,-0.413709
1781271586.558800,-1.387910,9.482939,2.076586,0.956723,0.689863,-0.978539
1781271586.568800,-1.500346,9.499938,1.911458,2.370920,0.683763,-1.018031
1781271586.578800,-1.593602,9.539736,1.611083,3.690444,0.291403,-0.720659
1781271586.588800,-1.649398,9.586572,1.232356,4.214363,-0.926853,-0.519698
1781271586.598800,-1.677030,9.622382,0.864914,3.998925,-2.725827,-0.410240
1781271586.608800,-1.683639,9.643899,0.565663,3.452196,-4.370934,-0.220429
1781271586.618800,-1.672052,9.656697,0.341751,2.843554,-4.983269,0.011014
1781271586.628800,-1.653257,9.664543,0.172209,2.288607,-4.191756,0.105927
1781271586.638800,-1.640398,9.668252,0.028105,1.839074,-2.357426,0.055777
1781271586.648800,-1.647364,9.666414,-0.112705,1.543110,-0.273312,-0.233953
1781271586.658800,-1.692947,9.655460,-0.264658,1.495486,0.915426,-0.746482
1781271586.668800,-1.787946,9.632305,-0.428941,1.568719,0.868233,-1.269256
1781271586.678800,-1.920595,9.598107,-0.591423,1.608435,0.159563,-1.485625
1781271586.688800,-2.056381,9.559462,-0.742822,1.601038,-0.382344,-1.292831
1781271586.698800,-2.172133,9.522020,-0.882142,1.560055,-0.690687,-1.046305
1781271586.708800,-2.272364,9.485920,-1.009763,1.510623,-0.934079,-0.914060
1781271586.718800,-2.369909,9.448716,-1.127481,1.477478,-1.079857,-0.931656
1781271586.728800,-2.474603,9.407703,-1.239821,1.460879,-1.061770,-1.015099
1781271586.738800,-2.584365,9.362922,-1.350036,1.400654,-0.849723,-1.050293
1781271586.748800,-2.692208,9.316380,-1.457145,1.261959,-0.485252,-1.059460
1781271586.758800,-2.797918,9.268612,-1.559078,1.103258,-0.092096,-1.131164
1781271586.768800,-2.904827,9.218489,-1.657639,0.979486,0.247442,-1.204800
1781271586.778800,-3.009186,9.167473,-1.751927,0.844987,0.397768,-1.180280
1781271586.788800,-3.106489,9.119652,-1.830247,0.638520,0.196775,-1.064469
1781271586.798800,-3.197010,9.079241,-1.874941,0.383543,-0.335106,-0.903449
1781271586.808800,-3.281965,9.047725,-1.880579,0.208155,-0.887633,-0.716993
1781271586.818800,-3.355210,9.024801,-1.861504,0.107157,-1.058628,-0.488084
1781271586.828800,-3.408166,9.010837,-1.832795,0.006436,-0.941021,-0.297819
1781271586.838800,-3.444411,9.004538,-1.795601,-0.238168,-0.664018,-0.191163
1781271586.848800,-3.470122,9.005494,-1.740308,-0.556876,-0.503560,-0.167103
1781271586.858800,-3.492443,9.012221,-1.658686,-0.902390,-0.408700,-0.152172
1781271586.868800,-3.508590,9.025169,-1.550478,-1.235815,-0.223306,-0.079501
1781271586.878800,-3.512004,9.044573,-1.424359,-1.481736,0.051545,0.040652
1781271586.888800,-3.499462,9.070249,-1.284814,-1.772540,0.373786,0.182329
1781271586.898800,-3.468133,9.102796,-1.129840,-2.117091,0.887343,0.356538
1781271586.908800,-3.415251,9.142023,-0.961017,-2.415296,1.320159,0.555235
1781271586.918800,-3.339716,9.187465,-0.773429,-2.746913,1.516337,0.831006
1781271586.928800,-3.234696,9.240398,-0.556963,-3.101560,1.789018,1.235598
1781271586.938800,-3.083019,9.302817,-0.331196,-2.950979,1.879853,1.869381
1781271586.948800,-2.874407,9.374191,-0.139613,-2.221805,1.563211,2.468193
1781271586.958800,-2.630164,9.446712,0.002997,-1.731962,1.306827,2.643227
1781271586.968800,-2.393592,9.508480,0.139188,-1.730869,0.705510,2.309681
1781271586.978800,-2.189286,9.553791,0.302494,-1.871457,-0.066544,2.017096
1781271586.988800,-1.997652,9.587654,0.494691,-1.890665,-1.025002,1.948079
1781271586.998800,-1.798625,9.614349,0.697787,-1.719783,-1.962449,2.008501
1781271587.008800,-1.580084,9.636740,0.891528,-1.477902,-2.565469,2.100066
1781271587.018800,-1.352387,9.653677,1.066040,-1.380247,-2.591850,2.078357
1781271587.028800,-1.130838,9.662105,1.235118,-1.469646,-2.538429,1.855939
1781271587.038800,-0.942480,9.659086,1.406147,-1.512861,-2.600940,1.312722
1781271587.048800,-0.808742,9.645841,1.571536,-1.410888,-2.758549,0.632299
1781271587.058800,-0.725308,9.627375,1.719066,-1.194232,-2.721606,0.211000
1781271587.068800,-0.659954,9.610428,1.836547,-0.883614,-2.030334,0.301864
1781271587.078800,-0.588413,9.600969,1.909085,-0.412173,-0.881489,0.630808
1781271587.088800,-0.507131,9.603192,1.921073,0.208433,0.617151,1.010130
1781271587.098800,-0.411488,9.618361,1.866713,0.778023,2.068071,1.555191
1781271587.108800,-0.263426,9.639689,1.780581,0.735752,2.332614,2.420292
1781271587.118800,-0.039980,9.651745,1.733534,0.142541,1.500492,2.790322
1781271587.128800,0.189977,9.646665,1.752428,-0.523565,0.782209,2.298974
1781271587.138800,0.363506,9.626764,1.833018,-1.086328,0.644180,1.559663
1781271587.148800,0.472788,9.597681,1.956556,-1.361094,1.111392,1.110427
1781271587.158800,0.541736,9.565112,2.093554,-1.321553,1.695035,0.928396
1781271587.168800,0.578682,9.533426,2.224275,-1.183719,2.075081,0.698983
1781271587.178800,0.583277,9.505339,2.340383,-0.966622,2.375097,0.467995
1781271587.188800,0.559921,9.482967,2.435009,-0.735223,2.624111,0.316782
1781271587.198800,0.520735,9.465281,2.511345,-0.580477,2.704084,0.251272
1781271587.208800,0.472414,9.450280,2.576547,-0.519305,2.786247,0.208188
1781271587.218800,0.417968,9.435946,2.637760,-0.517759,2.605536,0.124551
1781271587.228800,0.359363,9.422314,2.694523,-0.454639,2.280777,-0.008009
1781271587.238800,0.291949,9.411990,2.738399,-0.314177,2.063389,-0.182659
1781271587.248800,0.211905,9.406795,2.763460,-0.101675,1.970052,-0.348688
1781271587.258800,0.115102,9.407836,2.765543,0.127239,2.028515,-0.538683
1781271587.268800,-0.001643,9.414527,2.744981,0.326977,2.190386,-0.703354
1781271587.278800,-0.138644,9.424589,2.706517,0.440929,2.416695,-0.883505
1781271587.288800,-0.303609,9.434945,2.656193,0.505744,2.734047,-1.165810
1781271587.298800,-0.507197,9.443676,2.592933,0.583058,3.177064,-1.517500
1781271587.308800,-0.752033,9.448425,2.514696,0.596896,3.579233,-1.823563
1781271587.318800,-1.025079,9.442739,2.438406,0.270082,3.665022,-2.029564
1781271587.328800,-1.306756,9.415745,2.408073,-0.571535,3.470047,-2.087859
1781271587.338800,-1.565551,9.366723,2.445460,-1.264422,3.942814,-1.367952
1781271587.348800,-1.725275,9.322158,2.508081,-1.394941,3.616213,0.019977
1781271587.358800,-1.745180,9.297685,2.583892,-1.266443,1.827119,0.948279
1781271587.368800,-1.678373,9.284135,2.675257,-1.228016,1.255445,1.240940
1781271587.378800,-1.606352,9.271591,2.761686,-1.216094,2.151149,1.258396
1781271587.388800,-1.569959,9.254697,2.838178,-1.346479,2.845333,1.044060
1781271587.398800,-1.568109,9.223373,2.939243,-1.767610,2.621546,0.753691
1781271587.408800,-1.566375,9.180376,3.071630,-1.755105,1.106215,0.561793
1781271587.418800,-1.518221,9.133064,3.232450,-1.621619,-1.712089,0.262811
1781271587.428800,-1.404936,9.090009,3.400644,-1.185082,-3.311618,0.362919
1781271587.438800,-1.254576,9.059778,3.537668,-0.882417,-3.457280,0.174797
1781271587.448800,-1.194395,9.022320,3.652393,-0.943487,-1.295292,-0.919945
1781271587.458800,-1.296431,8.975411,3.732314,-0.764209,0.285451,-1.397976
1781271587.468800,-1.398959,8.932402,3.798041,-0.575133,-0.963438,-1.107010
1781271587.478800,-1.425639,8.905615,3.850706,-0.071695,-2.079209,-0.849469
1781271587.488800,-1.403552,8.909308,3.850207,0.773268,-2.125343,-0.512269
1781271587.498800,-1.366134,8.945858,3.778131,1.385683,-1.543214,-0.253780
1781271587.508800,-1.339480,9.002070,3.651957,1.772785,-0.932851,-0.184163
1781271587.518800,-1.333604,9.065399,3.494005,1.969254,-0.891658,-0.410683
1781271587.528800,-1.357035,9.126059,3.322852,2.080646,-1.168625,-0.912997
1781271587.538800,-1.430191,9.173652,3.157090,1.851002,-1.382969,-1.584520
1781271587.548800,-1.544416,9.192467,3.046771,0.899234,-1.031106,-1.634047
1781271587.558800,-1.650299,9.186141,3.010195,0.230191,-0.373647,-1.108689
1781271587.568800,-1.729740,9.178169,2.989815,0.307694,0.383450,-0.658575
1781271587.578800,-1.807059,9.185556,2.920312,1.007308,0.890300,-0.646334
1781271587.588800,-1.908976,9.218466,2.745237,2.570103,1.331301,-0.933878
1781271587.598800,-2.044336,9.294735,2.362146,5.057653,1.317501,-1.107458
1781271587.608800,-2.140677,9.397194,1.806440,6.287397,-0.225135,-0.569938
1781271587.618800,-2.133398,9.486990,1.267515,5.641671,-2.940488,0.254974
1781271587.628800,-2.034149,9.552907,0.877374,4.193301,-4.390675,0.962032
1781271587.638800,-1.891463,9.602309,0.620881,2.930130,-3.705004,1.301449
1781271587.648800,-1.754276,9.638678,0.432409,2.120068,-2.062019,1.185023
1781271587.658800,-1.649690,9.662892,0.275987,1.744256,-1.265920,0.850634
1781271587.668800,-1.585969,9.676661,0.126865,1.836423,-1.491768,0.397754
1781271587.678800,-1.565149,9.680811,-0.035330,2.000233,-1.512977,0.046002
1781271587.688800,-1.574417,9.677086,-0.210255,1.995275,-0.913318,-0.211480
1781271587.698799,-1.611953,9.665370,-0.388859,1.874066,-0.265314,-0.538030
1781271587.708799,-1.679080,9.645487,-0.560562,1.678222,0.278402,-0.849469
1781271587.718799,-1.771592,9.617890,-0.725564,1.632612,0.465011,-1.116620
1781271587.728799,-1.884610,9.581935,-0.896275,1.804239,0.254086,-1.285191
1781271587.738799,-2.010923,9.537177,-1.080262,2.045012,-0.323703,-1.337255
1781271587.748799,-2.145935,9.484920,-1.264935,2.105968,-1.036342,-1.327322
1781271587.758799,-2.288046,9.428775,-1.425564,1.882019,-1.568286,-1.306695
1781271587.768799,-2.437744,9.371846,-1.547671,1.536474,-1.615867,-1.366389
1781271587.778799,-2.592019,9.313716,-1.644855,1.295394,-1.037319,-1.482346
1781271587.788799,-2.747965,9.251142,-1.741984,1.161093,-0.232708,-1.649164
1781271587.798799,-2.904646,9.184237,-1.839150,0.923699,0.140420,-1.732940
1781271587.808799,-3.060782,9.119395,-1.907378,0.561623,-0.197230,-1.654947
1781271587.818799,-3.208289,9.062922,-1.933999,0.387506,-0.715170,-1.384354
1781271587.828799,-3.336450,9.014404,-1.943912,0.505701,-1.001815,-1.069110
1781271587.838799,-3.434365,8.972185,-1.968581,0.795885,-0.920206,-0.656002
1781271587.848799,-3.489420,8.938294,-2.025123,1.025879,-0.571011,-0.260784
1781271587.858799,-3.514378,8.910945,-2.101079,0.995740,-0.351601,-0.121036
1781271587.868799,-3.532553,8.888822,-2.163397,0.649591,-0.401873,-0.133182
1781271587.878799,-3.561623,8.872557,-2.182413,0.174314,-0.559935,-0.282949
1781271587.888799,-3.602455,8.861339,-2.160874,-0.160793,-0.599380,-0.342525
1781271587.898799,-3.646811,8.853847,-2.116721,-0.304491,-0.643723,-0.358511
1781271587.908799,-3.691115,8.847767,-2.064718,-0.317536,-0.665733,-0.327850
1781271587.918799,-3.729403,8.843586,-2.013184,-0.336474,-0.534755,-0.243042
1781271587.928799,-3.752558,8.844216,-1.966853,-0.435671,-0.123856,-0.129598
1781271587.938799,-3.755232,8.853350,-1.920105,-0.694361,0.222175,0.061658
1781271587.948799,-3.730782,8.878829,-1.848791,-1.230345,0.431848,0.361692
1781271587.958799,-3.670798,8.928111,-1.727517,-1.922486,0.595038,0.793992
1781271587.968799,-3.568709,9.001942,-1.548961,-2.571107,0.693686,1.237189
1781271587.978799,-3.427504,9.092339,-1.323265,-2.903001,0.725904,1.662488
1781271587.988799,-3.248227,9.189685,-1.080601,-2.916924,0.671164,2.060396
1781271587.998799,-3.037686,9.287065,-0.831533,-2.820447,0.380507,2.358772
1781271588.008799,-2.808695,9.377401,-0.586400,-2.686293,0.459249,2.474960
1781271588.018799,-2.573021,9.456228,-0.357058,-2.486620,0.625019,2.448175
1781271588.028799,-2.345765,9.520730,-0.146063,-2.188133,0.224548,2.309803
1781271588.038799,-2.132622,9.571717,0.050519,-1.793881,-0.833862,2.138439
1781271588.048799,-1.929607,9.611982,0.234247,-1.422359,-2.088064,2.059981
1781271588.058799,-1.716680,9.646519,0.407435,-1.177522,-3.239099,2.175253
1781271588.068799,-1.482823,9.676861,0.572336,-1.050781,-3.928756,2.298580
1781271588.078799,-1.230631,9.701694,0.728273,-1.074856,-3.723715,2.371222
1781271588.088799,-0.977623,9.718867,0.869236,-1.082269,-2.995820,2.245454
1781271588.098799,-0.749725,9.726242,1.003066,-1.188662,-2.335284,1.910056
1781271588.108799,-0.564429,9.724854,1.130145,-1.097333,-1.860421,1.437744
1781271588.118799,-0.426527,9.720193,1.226876,-0.704264,-1.387336,1.033275
1781271588.128799,-0.314807,9.718053,1.276772,-0.260358,-0.636903,1.059456
1781271588.138799,-0.198563,9.719951,1.285676,0.085113,-0.210520,1.242697
1781271588.148799,-0.053538,9.724253,1.267081,0.260446,0.394553,1.816131
1781271588.158799,0.143193,9.724755,1.255877,-0.086317,1.131928,2.357372
1781271588.168799,0.351693,9.714344,1.294630,-0.639137,1.187037,2.179478
1781271588.178799,0.528244,9.693954,1.384455,-1.087753,1.229498,1.800738
1781271588.188799,0.671912,9.665534,1.514748,-1.435142,1.298377,1.559888
1781271588.198799,0.795089,9.629497,1.675946,-1.698144,1.339990,1.431492
1781271588.208799,0.902403,9.586043,1.860449,-1.875794,1.517942,1.312882
1781271588.218799,0.985628,9.537132,2.058971,-1.923107,1.794329,1.104227
1781271588.228799,1.038395,9.486658,2.256751,-1.801821,2.127170,0.900323
1781271588.238799,1.063982,9.438139,2.440848,-1.564926,2.437872,0.794158
1781271588.248799,1.069877,9.393646,2.604506,-1.351223,2.599072,0.680714
1781271588.258799,1.058482,9.352847,2.751882,-1.201736,2.585873,0.571947
1781271588.268799,1.035366,9.315504,2.884192,-1.028524,2.824046,0.564994
1781271588.278799,1.000811,9.281410,3.003841,-0.912567,2.925681,0.521353
1781271588.288799,0.961189,9.250205,3.111151,-0.771080,2.755962,0.495740
1781271588.298799,0.926183,9.224278,3.197601,-0.553540,2.506709,0.543006
1781271588.308799,0.898364,9.205929,3.257899,-0.263037,2.270980,0.512911
1781271588.318799,0.869078,9.199253,3.284622,0.104677,2.120222,0.391058
1781271588.328799,0.827333,9.205962,3.276589,0.448431,2.020223,0.173769
1781271588.338799,0.767031,9.225677,3.235502,0.782893,1.907609,-0.104270
1781271588.348799,0.681413,9.256736,3.165089,1.014053,1.783484,-0.491013
1781271588.358799,0.558915,9.294925,3.075770,1.121969,1.634786,-1.012011
1781271588.368799,0.385282,9.334007,2.982430,1.029740,1.514203,-1.706336
1781271588.378799,0.149174,9.362648,2.912684,0.387996,1.807674,-2.272781
1781271588.388799,-0.103489,9.349850,2.955395,-1.236146,2.425410,-1.537423
1781271588.398799,-0.234889,9.304667,3.087934,-1.505598,2.400571,0.297457
1781271588.408799,-0.220246,9.266937,3.200705,-1.023034,1.881231,1.327667
1781271588.418799,-0.142515,9.241074,3.278945,-0.790990,2.018698,1.616767
1781271588.428799,-0.071036,9.215711,3.351871,-0.853027,2.421954,1.500405
1781271588.438799,-0.033007,9.184541,3.436950,-0.997160,2.363307,1.069712
1781271588.448799,-0.038511,9.146757,3.536188,-1.159370,1.871311,0.399929
1781271588.458799,-0.089626,9.101212,3.650828,-1.351171,1.204669,-0.291227
1781271588.468799,-0.152052,9.049097,3.776102,-1.344314,-0.053422,-0.503904
1781271588.478799,-0.150456,9.009993,3.868709,-0.548318,-1.749617,-0.228597
1781271588.488798,-0.063453,9.004196,3.884573,0.160497,-2.873906,0.097521
1781271588.498798,0.079563,8.993871,3.907945,-0.910063,-4.249719,-0.091584
1781271588.508798,0.213911,8.932919,4.040188,-2.005920,-4.120531,-0.718346
1781271588.518798,0.268358,8.852929,4.209514,-1.764953,-1.283743,-0.626196
1781271588.528798,0.217179,8.801800,4.318544,-0.708364,3.149294,0.538544
1781271588.538798,0.137817,8.781213,4.363579,-0.213346,4.558226,1.614978
1781271588.548798,0.126609,8.781833,4.362768,0.405242,2.430551,1.586390
1781271588.558798,0.184306,8.818258,4.286407,1.358111,-0.379409,0.663575
1781271588.568798,0.255258,8.891798,4.127560,2.099169,-2.391071,-0.419784
1781271588.578798,0.292829,8.985989,3.915366,2.426748,-3.314887,-1.309864
1781271588.588798,0.271303,9.086400,3.677812,2.599529,-3.956143,-2.244365
1781271588.598798,0.166028,9.190640,3.415256,2.991574,-4.371605,-3.318015
1781271588.608798,-0.049897,9.302586,3.099989,3.744736,-4.209225,-4.380189
1781271588.618798,-0.393487,9.408546,2.731574,4.261831,-3.091827,-5.248587
1781271588.628798,-0.841992,9.484465,2.336958,4.277854,-1.683030,-5.407376
1781271588.638798,-1.279325,9.514543,1.992692,2.928330,-0.052584,-4.000104
1781271588.648798,-1.567845,9.509257,1.809597,0.701416,1.362263,-1.863720
1781271588.658798,-1.720216,9.486372,1.793796,-0.804612,1.843523,-0.915011
1781271588.668798,-1.850098,9.448213,1.864316,-1.258554,1.813886,-1.227234
1781271588.678798,-2.049037,9.403674,1.880657,0.904950,2.428768,-2.313057
1781271588.688798,-2.334773,9.392454,1.572516,4.503876,1.708739,-2.700267
1781271588.698798,-2.544316,9.409633,1.054676,5.986850,-1.045064,-1.456062
1781271588.708798,-2.592502,9.438936,0.571422,5.343029,-3.269748,0.044463
1781271588.718798,-2.526665,9.472085,0.226429,3.961929,-4.020143,0.984913
1781271588.728798,-2.406732,9.506323,0.004282,2.717456,-3.305437,1.383915
1781271588.738798,-2.277422,9.537018,-0.153802,1.982369,-2.027412,1.320821
1781271588.748798,-2.169887,9.558993,-0.289350,1.604928,-1.167405,0.969610
1781271588.758798,-2.101468,9.569905,-0.410678,1.406294,-0.983884,0.557769
1781271588.768798,-2.062563,9.573150,-0.518935,1.278486,-0.896205,0.384433
1781271588.778798,-2.031267,9.573608,-0.623465,1.226252,-0.508590,0.349132
1781271588.788798,-2.006341,9.570735,-0.737581,1.289338,-0.049860,0.183191
1781271588.798798,-2.001403,9.560577,-0.870327,1.445585,0.246086,-0.114538
1781271588.808798,-2.024742,9.540516,-1.022583,1.598551,0.414098,-0.431112
1781271588.818798,-2.071790,9.511024,-1.189047,1.645530,0.671469,-0.678141
1781271588.828798,-2.137406,9.473707,-1.358545,1.568122,0.840586,-0.915539
1781271588.838798,-2.223463,9.430304,-1.513631,1.303834,0.788731,-1.156451
1781271588.848798,-2.330579,9.384311,-1.633838,0.946936,0.449371,-1.322454
1781271588.858798,-2.454896,9.337962,-1.715446,0.712403,-0.028039,-1.390057
1781271588.868798,-2.585008,9.292360,-1.771125,0.620222,-0.343803,-1.322039
1781271588.878798,-2.711662,9.246146,-1.822889,0.726328,-0.345837,-1.271429
1781271588.888798,-2.829681,9.196919,-1.891218,0.907463,-0.150241,-1.182665
1781271588.898798,-2.940499,9.143779,-1.977776,1.020210,-0.050983,-1.208969
1781271588.908798,-3.052664,9.086685,-2.068805,1.015009,-0.097269,-1.198402
1781271588.918798,-3.157591,9.030651,-2.155004,0.964813,-0.115425,-1.060080
1781271588.928798,-3.250751,8.977230,-2.238197,0.948840,-0.071427,-0.957353
1781271588.938798,-3.332390,8.926754,-2.318671,0.850554,0.040530,-0.856006
1781271588.948798,-3.402320,8.881427,-2.390195,0.685939,0.138611,-0.768202
1781271588.958798,-3.463984,8.841424,-2.449302,0.505844,0.215533,-0.726548
1781271588.968798,-3.520873,8.805869,-2.495896,0.374911,0.243500,-0.697062
1781271588.978798,-3.576528,8.773190,-2.531625,0.285286,0.126626,-0.680624
1781271588.988798,-3.635008,8.742679,-2.553799,0.236044,-0.169091,-0.641652
1781271588.998798,-3.698210,8.714528,-2.559262,0.210521,-0.600300,-0.585017
1781271589.008798,-3.768522,8.688715,-2.544369,0.104576,-0.954975,-0.567396
1781271589.018798,-3.841983,8.668429,-2.503308,-0.143292,-1.116435,-0.514130
1781271589.028798,-3.908667,8.658086,-2.434870,-0.496463,-0.951896,-0.409343
1781271589.038798,-3.952383,8.662885,-2.345575,-0.914417,-0.497415,-0.192940
1781271589.048798,-3.964588,8.687503,-2.230930,-1.373161,-0.341470,0.141837
1781271589.058798,-3.934498,8.739271,-2.075983,-1.871876,-0.304869,0.759093
1781271589.068798,-3.835093,8.826441,-1.882923,-2.362226,0.017071,1.576185
1781271589.078798,-3.655381,8.943751,-1.673461,-2.619044,0.772980,2.295334
1781271589.088798,-3.411730,9.075093,-1.466616,-2.706658,1.049119,2.728326
1781271589.098798,-3.139477,9.204656,-1.250336,-2.667171,0.742361,2.929074
1781271589.108798,-2.856448,9.324044,-1.023237,-2.716892,0.685386,2.981339
1781271589.118798,-2.576029,9.429040,-0.774757,-2.947901,0.552565,2.832472
1781271589.128798,-2.319198,9.514076,-0.496939,-3.003621,0.027250,2.505308
1781271589.138798,-2.098457,9.575826,-0.218851,-2.639540,-0.613734,2.113218
1781271589.148798,-1.915415,9.616895,0.028090,-2.084056,-1.502376,1.723034
1781271589.158798,-1.760503,9.643564,0.245631,-1.694504,-2.585529,1.449330
1781271589.168798,-1.611135,9.662082,0.454532,-1.607267,-3.447440,1.445547
1781271589.178798,-1.442264,9.676528,0.664178,-1.612186,-3.554513,1.658849
1781271589.188798,-1.246921,9.687439,0.868252,-1.713794,-2.832543,1.847125
1781271589.198798,-1.046158,9.691241,1.068102,-1.863347,-1.751201,1.841859
1781271589.208798,-0.854648,9.685776,1.269371,-2.017173,-0.910430,1.801473
1781271589.218798,-0.674037,9.671065,1.473942,-2.069790,-0.682803,1.713263
1781271589.228798,-0.501075,9.649004,1.674166,-1.949826,-0.938161,1.608576
1781271589.238798,-0.327168,9.624289,1.850669,-1.605544,-1.203209,1.622801
1781271589.248798,-0.143163,9.601108,1.989625,-1.233428,-1.353429,1.689632
1781271589.258798,0.051075,9.578717,2.099130,-1.072529,-1.415946,1.776205
1781271589.268798,0.258138,9.551690,2.204100,-1.201384,-0.979795,2.008511
1781271589.278798,0.470878,9.512431,2.334377,-1.597346,-0.284609,2.132864
1781271589.288798,0.669431,9.455557,2.509915,-2.095287,0.416939,2.074442
1781271589.298798,0.837634,9.379505,2.734278,-2.521647,1.103445,1.931039
1781271589.308798,0.971206,9.286480,2.994866,-2.755297,1.721293,1.815659
1781271589.318798,1.072766,9.180877,3.272808,-2.800618,2.259194,1.751055
1781271589.328798,1.146541,9.066868,3.553650,-2.739585,2.609909,1.705689
1781271589.338798,1.197324,8.948460,3.826744,-2.615841,2.753081,1.624754
1781271589.348798,1.224129,8.828725,4.087690,-2.495083,2.869981,1.467221
1781271589.358798,1.220579,8.708381,4.339257,-2.418842,3.015066,1.287841
1781271589.368798,1.189602,8.587663,4.581740,-2.330388,3.056232,1.144712
1781271589.378798,1.140851,8.469092,4.809344,-2.163990,2.961257,1.045811
1781271589.388798,1.087458,8.357502,5.012894,-1.909498,2.703258,1.002829
1781271589.398798,1.038791,8.256609,5.187645,-1.635515,2.467443,0.991476
1781271589.408798,0.993576,8.167264,5.336005,-1.381056,2.339987,0.980313
1781271589.418798,0.947658,8.090418,5.460135,-1.118843,2.300913,0.957184
1781271589.428798,0.897565,8.027419,5.560776,-0.849905,2.223481,0.883244
1781271589.438798,0.843448,7.981126,5.635485,-0.530220,2.187572,0.846272
1781271589.448798,0.786294,7.953675,5.682432,-0.195187,2.211847,0.847097
1781271589.458798,0.728659,7.945691,5.701287,0.138266,2.151708,0.837838
1781271589.468798,0.677000,7.955091,5.694556,0.366867,1.902577,0.777154
1781271589.478798,0.637634,7.970607,5.677400,0.302339,1.485791,0.663505
1781271589.488798,0.615861,7.975585,5.672841,0.012901,1.102056,0.635231
1781271589.498798,0.616159,7.967642,5.683955,-0.112370,0.788207,0.692218
1781271589.508798,0.623321,7.958616,5.695812,-0.045921,0.947968,0.649154
1781271589.518798,0.598052,7.957686,5.699789,0.145464,1.517032,0.457801
1781271589.528798,0.525012,7.969535,5.690296,0.317237,1.907003,0.194522
1781271589.538798,0.420259,7.982755,5.680373,0.082591,1.925747,-0.066667
1781271589.548798,0.308797,7.966540,5.710158,-0.740420,1.389431,-0.314790
1781271589.558798,0.217574,7.888698,5.820959,-1.984392,0.870912,-0.359926
1781271589.568798,0.128753,7.753321,6.002014,-2.397758,1.359456,-0.385216
1781271589.578798,-0.032376,7.632523,6.156248,-1.492812,2.567034,-0.691469
1781271589.588798,-0.290513,7.562768,6.234659,-0.782140,3.377654,-1.144415
1781271589.598798,-0.589760,7.520273,6.264762,-0.392106,3.041309,-1.318411
1781271589.608798,-0.841731,7.501992,6.258637,0.099287,1.945113,-1.129698
1781271589.618798,-0.993722,7.514463,6.221914,0.603228,0.536321,-0.872500
1781271589.628798,-1.050942,7.564779,6.151211,1.325047,-0.581525,-0.739005
1781271589.638798,-1.043557,7.662611,6.029782,2.158757,-1.667913,-0.864398
1781271589.648798,-0.986462,7.801625,5.858138,2.867966,-2.932563,-1.179811
1781271589.658798,-0.890612,7.969839,5.642463,3.413065,-4.114185,-1.515897
1781271589.668798,-0.773238,8.155502,5.388201,3.820972,-5.090812,-1.880299
1781271589.678798,-0.661900,8.349243,5.098099,4.132603,-5.705658,-2.299608
1781271589.688798,-0.587520,8.542984,4.775810,4.340457,-5.839013,-2.704218
1781271589.698798,-0.572585,8.729973,4.426428,4.504161,-5.418199,-2.967796
1781271589.708798,-0.626855,8.905351,4.053533,4.598386,-4.480742,-3.033472
1781271589.718798,-0.742678,9.061018,3.670693,4.487721,-3.448919,-2.961530
1781271589.728798,-0.903425,9.187700,3.301598,4.092033,-2.510195,-2.848961
1781271589.738798,-1.092911,9.278873,2.974252,3.389240,-1.556835,-2.629877
1781271589.748798,-1.285207,9.334678,2.713129,2.421164,-0.258061,-2.044723
1781271589.758798,-1.448367,9.362299,2.531698,1.418870,0.382226,-1.381294
1781271589.768798,-1.555492,9.371881,2.432268,0.829293,-0.773241,-0.975023
1781271589.778798,-1.605330,9.379194,2.371300,1.153175,-2.596002,-1.002919
1781271589.788798,-1.645881,9.395877,2.274872,1.943124,-3.152102,-1.349975
1781271589.798797,-1.725819,9.419747,2.109329,2.521879,-2.312685,-1.628948
1781271589.808797,-1.846015,9.442905,1.891374,2.662199,-1.028450,-1.603635
1781271589.818797,-1.974971,9.460263,1.660464,2.400947,-0.162719,-1.324527
1781271589.828797,-2.082036,9.471416,1.455013,1.898433,0.232558,-0.915532
