t_utc[s],a_x[m/s2],a_y[m/s2],a_z[m/s2],w_x[rad/s],w_y[rad/s],w_z[rad/s]
1781265277.808394,-0.399910,-0.510927,-9.785161,0.230462,-0.039044,0.020204
1781265277.818394,-0.403332,-0.533798,-9.783800,0.236610,-0.024446,0.045680
1781265277.828394,-0.404524,-0.556956,-9.782459,0.241984,0.007058,0.070605
1781265277.838394,-0.402197,-0.580542,-9.781184,0.249841,0.048881,0.080860
1781265277.848394,-0.395671,-0.605644,-9.779927,0.272165,0.091291,0.077654
1781265277.858394,-0.386836,-0.633465,-9.778518,0.303081,0.090998,0.060596
1781265277.868394,-0.379459,-0.664205,-9.776766,0.328603,0.061243,0.047770
1781265277.878394,-0.376571,-0.696719,-9.774614,0.338614,0.004468,0.051228
1781265277.888394,-0.379729,-0.728692,-9.772161,0.314254,-0.060769,0.079185
1781265277.898394,-0.389500,-0.756573,-9.769658,0.258561,-0.119070,0.113527
1781265277.908394,-0.402514,-0.777204,-9.767511,0.174347,-0.114026,0.138396
1781265277.918393,-0.410642,-0.790819,-9.766081,0.122445,-0.020041,0.145193
1781265277.928393,-0.409635,-0.802037,-9.765209,0.123212,0.055234,0.131422
1781265277.938393,-0.405082,-0.815142,-9.764313,0.155862,0.049212,0.112623
1781265277.948393,-0.402269,-0.831238,-9.763073,0.180397,0.029541,0.089274
1781265277.958393,-0.400200,-0.848513,-9.761671,0.174287,0.030446,0.075391
1781265277.968393,-0.397078,-0.863901,-9.760449,0.144824,0.052010,0.073449
1781265277.978393,-0.391629,-0.876598,-9.759537,0.122849,0.071018,0.083890
1781265277.988393,-0.388553,-0.887736,-9.758654,0.113998,-0.005271,0.094790
1781265277.998393,-0.396854,-0.898528,-9.757332,0.114978,-0.145205,0.097539
1781265278.008393,-0.416351,-0.909545,-9.755497,0.120588,-0.221468,0.090637
1781265278.018393,-0.437940,-0.921801,-9.753400,0.141021,-0.188509,0.089639
1781265278.028393,-0.453318,-0.936967,-9.751253,0.182329,-0.109384,0.090911
1781265278.038393,-0.460975,-0.957259,-9.748923,0.245548,-0.025150,0.094276
1781265278.048393,-0.459307,-0.985528,-9.746182,0.346901,0.080104,0.117376
1781265278.058393,-0.447819,-1.024926,-9.742648,0.477693,0.185267,0.156055
1781265278.068393,-0.424675,-1.078139,-9.737931,0.630496,0.331896,0.185930
1781265278.078393,-0.388035,-1.146389,-9.731647,0.782729,0.456295,0.212717
1781265278.088393,-0.343023,-1.226645,-9.723536,0.874152,0.519268,0.218655
1781265278.098393,-0.291955,-1.311583,-9.714105,0.877508,0.590924,0.187520
1781265278.108393,-0.232090,-1.392195,-9.704496,0.779184,0.684510,0.126255
1781265278.118393,-0.163992,-1.458311,-9.696178,0.576869,0.734053,0.030273
1781265278.128393,-0.093900,-1.501125,-9.690587,0.300974,0.693667,-0.074539
1781265278.138393,-0.031331,-1.515453,-9.688776,-0.003141,0.548396,-0.168794
1781265278.148393,0.015595,-1.502295,-9.690872,-0.258641,0.358496,-0.230076
1781265278.158393,0.046231,-1.468438,-9.695963,-0.425174,0.212072,-0.232810
1781265278.168393,0.065945,-1.422746,-9.702656,-0.503122,0.142997,-0.190765
1781265278.178393,0.084506,-1.372316,-9.709770,-0.529969,0.221917,-0.114017
1781265278.188393,0.115074,-1.321367,-9.716517,-0.503630,0.380932,-0.011867
1781265278.198393,0.156228,-1.277552,-9.721800,-0.391108,0.467228,0.083015
1781265278.208393,0.203240,-1.247499,-9.724837,-0.229036,0.526335,0.123969
1781265278.218393,0.255400,-1.233607,-9.725380,-0.060630,0.571810,0.114015
1781265278.228393,0.308835,-1.235207,-9.723627,0.082368,0.542598,0.083240
1781265278.238393,0.355246,-1.248087,-9.720401,0.166971,0.419201,0.062099
1781265278.248393,0.386119,-1.265058,-9.717036,0.165786,0.226775,0.058080
1781265278.258393,0.397866,-1.276939,-9.715014,0.065551,0.034321,0.058510
1781265278.268393,0.392816,-1.275824,-9.715366,-0.095539,-0.118486,0.055400
1781265278.278393,0.374776,-1.258660,-9.718312,-0.260608,-0.231810,0.054039
1781265278.288393,0.347868,-1.227355,-9.723308,-0.383927,-0.301873,0.050123
1781265278.298393,0.316899,-1.186231,-9.729462,-0.462329,-0.315412,0.049852
1781265278.308393,0.288082,-1.139056,-9.735991,-0.502375,-0.253262,0.045957
1781265278.318393,0.268572,-1.089316,-9.742241,-0.515392,-0.132200,0.044974
1781265278.328393,0.262175,-1.040429,-9.747760,-0.483731,0.017118,0.054284
1781265278.338393,0.271315,-0.997075,-9.752043,-0.402770,0.177787,0.073827
1781265278.348393,0.293238,-0.963146,-9.754820,-0.294181,0.280018,0.110644
1781265278.358393,0.319930,-0.940327,-9.756211,-0.183430,0.281213,0.150041
1781265278.368393,0.342226,-0.927463,-9.756690,-0.095726,0.196313,0.174842
1781265278.378393,0.352180,-0.921216,-9.756931,-0.049915,0.035106,0.179542
1781265278.388393,0.345101,-0.917378,-9.757545,-0.042005,-0.143389,0.150242
1781265278.398393,0.323736,-0.913029,-9.758682,-0.056038,-0.263134,0.106835
1781265278.408393,0.293504,-0.905790,-9.760309,-0.097980,-0.336625,0.065666
1781265278.418393,0.257146,-0.893165,-9.762494,-0.166835,-0.398325,0.038236
1781265278.428393,0.214781,-0.872372,-9.765391,-0.265886,-0.460292,0.025480
1781265278.438393,0.168018,-0.841467,-9.769012,-0.364545,-0.486747,0.023303
1781265278.448393,0.120820,-0.802925,-9.772949,-0.414621,-0.470799,0.020741
1781265278.458393,0.076266,-0.763423,-9.776565,-0.381343,-0.435779,0.032294
1781265278.468393,0.035515,-0.731931,-9.779214,-0.256266,-0.389962,0.061995
1781265278.478393,0.000048,-0.715084,-9.780533,-0.084683,-0.318188,0.106425
1781265278.488393,-0.026995,-0.715322,-9.780484,0.086886,-0.210601,0.150280
1781265278.498393,-0.041277,-0.730686,-9.779300,0.219690,-0.049904,0.182636
1781265278.508393,-0.038129,-0.755852,-9.777397,0.286487,0.142366,0.199857
1781265278.518393,-0.017730,-0.783872,-9.775244,0.278885,0.299035,0.188117
1781265278.528393,0.014460,-0.807927,-9.773288,0.207404,0.377578,0.155332
1781265278.538393,0.050542,-0.822635,-9.771943,0.090691,0.375192,0.101175
1781265278.548393,0.084842,-0.824776,-9.771527,-0.049200,0.337255,0.035554
1781265278.558393,0.115000,-0.812900,-9.772214,-0.190782,0.275235,-0.023678
1781265278.568393,0.136841,-0.788304,-9.773947,-0.306036,0.149978,-0.082127
1781265278.578393,0.142917,-0.754412,-9.776534,-0.380584,-0.047628,-0.130144
1781265278.588393,0.129563,-0.715776,-9.779619,-0.402322,-0.246061,-0.162976
1781265278.598393,0.098698,-0.677373,-9.782708,-0.373255,-0.399682,-0.177805
1781265278.608393,0.056370,-0.643620,-9.785318,-0.309856,-0.475556,-0.164571
1781265278.618393,0.011038,-0.616983,-9.787193,-0.231412,-0.458939,-0.131152
1781265278.628393,-0.029413,-0.598614,-9.788303,-0.144990,-0.376082,-0.093146
1781265278.638393,-0.060368,-0.588390,-9.788789,-0.065064,-0.265489,-0.059358
1781265278.648393,-0.080486,-0.584965,-9.788854,-0.007108,-0.150490,-0.028898
1781265278.658393,-0.090226,-0.585613,-9.788733,0.013794,-0.051483,0.005733
1781265278.668393,-0.092750,-0.586239,-9.788672,-0.009596,-0.001924,0.038987
1781265278.678393,-0.092714,-0.582608,-9.788889,-0.069133,0.006877,0.060762
1781265278.688393,-0.092817,-0.572065,-9.789509,-0.147515,0.000040,0.062103
1781265278.698393,-0.093389,-0.553154,-9.790588,-0.237224,-0.005009,0.049623
1781265278.708392,-0.094374,-0.525359,-9.792105,-0.327606,-0.009853,0.025609
1781265278.718392,-0.095378,-0.489970,-9.793925,-0.390847,-0.009811,-0.001464
1781265278.728392,-0.097150,-0.450734,-9.795790,-0.405159,-0.031200,-0.022779
1781265278.738392,-0.101567,-0.411908,-9.797455,-0.382801,-0.060061,-0.025011
1781265278.748392,-0.107732,-0.376985,-9.798798,-0.326431,-0.064338,-0.010065
1781265278.758392,-0.113916,-0.348619,-9.799782,-0.250263,-0.064774,0.014355
1781265278.768392,-0.121268,-0.328415,-9.800395,-0.163796,-0.085348,0.032372
1781265278.778392,-0.130399,-0.316399,-9.800675,-0.084929,-0.094416,0.044506
1781265278.788392,-0.138753,-0.311252,-9.800726,-0.024295,-0.066387,0.050769
1781265278.798392,-0.142759,-0.310948,-9.800679,0.019656,-0.008184,0.051332
1781265278.808392,-0.140886,-0.314103,-9.800605,0.045846,0.048023,0.041741
1781265278.818392,-0.135120,-0.319502,-9.800512,0.062144,0.068235,0.028051
1781265278.828392,-0.128865,-0.325914,-9.800385,0.066717,0.058227,0.008714
1781265278.838392,-0.124592,-0.331594,-9.800250,0.046484,0.026726,-0.019670
1781265278.848392,-0.124445,-0.334395,-9.800157,0.003138,-0.026578,-0.049623
1781265278.858392,-0.129548,-0.332134,-9.800167,-0.056733,-0.078449,-0.079397
1781265278.868392,-0.138408,-0.323441,-9.800336,-0.124887,-0.105800,-0.107349
1781265278.878392,-0.148518,-0.307717,-9.800692,-0.197772,-0.104602,-0.130235
1781265278.888392,-0.157815,-0.285343,-9.801221,-0.260455,-0.091070,-0.140895
1781265278.898392,-0.164719,-0.257830,-9.801868,-0.305383,-0.052724,-0.140390
1781265278.908392,-0.166322,-0.227103,-9.802599,-0.325949,0.017974,-0.134413
1781265278.918392,-0.159897,-0.195425,-9.803388,-0.322212,0.107882,-0.131775
1781265278.928392,-0.145028,-0.165037,-9.804176,-0.300513,0.189143,-0.129972
1781265278.938392,-0.122811,-0.137188,-9.804908,-0.270529,0.255881,-0.131012
1781265278.948392,-0.095164,-0.113098,-9.805522,-0.223364,0.300390,-0.133903
1781265278.958392,-0.064450,-0.094932,-9.805966,-0.147565,0.321668,-0.139457
1781265278.968392,-0.032125,-0.085500,-9.806213,-0.046742,0.338034,-0.150716
1781265278.978392,0.002533,-0.086839,-9.806252,0.070602,0.366707,-0.170180
1781265278.988392,0.040312,-0.099749,-9.806042,0.189925,0.399047,-0.200804
1781265278.998392,0.081358,-0.123156,-9.805514,0.284044,0.434666,-0.239782
1781265279.008392,0.126843,-0.153849,-9.804589,0.340455,0.486393,-0.280078
1781265279.018392,0.177422,-0.188359,-9.803194,0.366035,0.532786,-0.313447
1781265279.028392,0.230896,-0.223614,-9.801337,0.364331,0.536180,-0.320319
1781265279.038392,0.281006,-0.257986,-9.799190,0.351094,0.460275,-0.287084
1781265279.048392,0.319377,-0.290527,-9.797118,0.320693,0.304174,-0.202320
1781265279.058392,0.340890,-0.318871,-9.795524,0.258803,0.127546,-0.073444
1781265279.068392,0.345648,-0.339740,-9.794663,0.159810,-0.026143,0.063480
1781265279.078392,0.336547,-0.350121,-9.794615,0.039947,-0.148551,0.145452
1781265279.088392,0.316588,-0.349194,-9.795310,-0.069781,-0.244772,0.144040
1781265279.098392,0.288513,-0.338211,-9.796557,-0.159841,-0.315845,0.079705
1781265279.108392,0.254801,-0.319571,-9.798111,-0.223784,-0.365689,-0.007221
1781265279.118392,0.217684,-0.295006,-9.799771,-0.278448,-0.388626,-0.069678
1781265279.128392,0.180380,-0.264622,-9.801393,-0.342775,-0.373503,-0.075602
1781265279.138392,0.145781,-0.227214,-9.802904,-0.424537,-0.333224,-0.029315
1781265279.148392,0.116204,-0.181546,-9.804247,-0.512217,-0.265373,0.055342
1781265279.158392,0.094566,-0.127553,-9.805325,-0.593295,-0.167585,0.166922
1781265279.168392,0.083200,-0.066970,-9.806025,-0.645529,-0.056977,0.298042
1781265279.178392,0.081627,-0.003511,-9.806264,-0.652406,0.024272,0.440186
1781265279.188392,0.085992,0.058097,-9.806060,-0.608540,0.057143,0.562919
1781265279.198392,0.091854,0.112891,-9.805539,-0.517937,0.050711,0.638071
1781265279.208392,0.096574,0.156796,-9.804903,-0.391755,0.027504,0.659683
1781265279.218392,0.099428,0.187300,-9.804349,-0.247567,0.008777,0.627226
1781265279.228392,0.100911,0.203496,-9.804018,-0.101559,-0.001798,0.548650
1781265279.238392,0.101580,0.205858,-9.803963,0.033695,-0.003618,0.440152
1781265279.248392,0.101881,0.195886,-9.804162,0.150664,-0.004250,0.336269
1781265279.258392,0.102037,0.175845,-9.804536,0.240938,-0.001951,0.257471
1781265279.268392,0.102566,0.148551,-9.804979,0.296984,0.008571,0.214401
1781265279.278392,0.104430,0.117708,-9.805376,0.313141,0.026705,0.210145
1781265279.288392,0.108491,0.086826,-9.805655,0.299549,0.052690,0.242587
1781265279.298392,0.115232,0.058097,-9.805791,0.270554,0.079407,0.298093
1781265279.308392,0.123074,0.032483,-9.805816,0.237772,0.072831,0.362590
1781265279.318392,0.128259,0.009747,-9.805801,0.208766,0.030717,0.417514
1781265279.328392,0.128359,-0.010244,-9.805800,0.180115,-0.024485,0.447779
1781265279.338392,0.123527,-0.027470,-9.805830,0.153020,-0.067831,0.455440
1781265279.348392,0.115322,-0.042058,-9.805879,0.128394,-0.092732,0.452377
1781265279.358392,0.105230,-0.054467,-9.805931,0.111693,-0.104433,0.442819
1781265279.368392,0.094526,-0.065728,-9.805971,0.106673,-0.106970,0.423941
1781265279.378392,0.083756,-0.076812,-9.805989,0.109064,-0.107164,0.399388
1781265279.388392,0.073092,-0.088293,-9.805977,0.114979,-0.101202,0.380336
1781265279.398392,0.063450,-0.099869,-9.805934,0.113695,-0.084417,0.371934
1781265279.408392,0.056098,-0.110758,-9.805862,0.101353,-0.057793,0.373436
1781265279.418392,0.051113,-0.120009,-9.805781,0.080245,-0.036244,0.382232
1781265279.428392,0.047773,-0.126613,-9.805716,0.045025,-0.021764,0.388657
1781265279.438392,0.045763,-0.129020,-9.805694,-0.003978,-0.005431,0.398536
1781265279.448392,0.046015,-0.126382,-9.805727,-0.057647,0.025295,0.416310
1781265279.458392,0.050720,-0.118541,-9.805801,-0.108604,0.083430,0.433297
1781265279.468392,0.061606,-0.106307,-9.805876,-0.144913,0.147769,0.443438
1781265279.478392,0.078530,-0.091707,-9.805900,-0.155812,0.203210,0.443126
1781265279.488392,0.099889,-0.077762,-9.805825,-0.133873,0.237518,0.422138
1781265279.498392,0.122928,-0.067802,-9.805638,-0.078893,0.234767,0.374592
1781265279.508392,0.143866,-0.064309,-9.805379,-0.004236,0.195882,0.300684
1781265279.518392,0.160341,-0.068131,-9.805099,0.070285,0.145992,0.206327
1781265279.528392,0.172603,-0.078433,-9.804814,0.131076,0.107965,0.106116
1781265279.538392,0.181755,-0.093626,-9.804514,0.171303,0.079218,0.019371
1781265279.548392,0.188557,-0.111391,-9.804200,0.186930,0.058684,-0.048779
1781265279.558392,0.193309,-0.129525,-9.803885,0.182318,0.034212,-0.103086
1781265279.568392,0.194994,-0.146545,-9.803613,0.166155,-0.005071,-0.149244
1781265279.578392,0.192777,-0.161315,-9.803426,0.140271,-0.044201,-0.194884
1781265279.588392,0.187406,-0.172814,-9.803334,0.101814,-0.070102,-0.239354
1781265279.598392,0.179855,-0.179877,-9.803349,0.050029,-0.091792,-0.270486
1781265279.608392,0.170285,-0.181187,-9.803496,-0.014250,-0.112497,-0.288754
1781265279.618392,0.158867,-0.176151,-9.803778,-0.080861,-0.130264,-0.296616
1781265279.628392,0.145140,-0.164917,-9.804184,-0.140631,-0.160003,-0.295822
1781265279.638392,0.127511,-0.148623,-9.804686,-0.184171,-0.207634,-0.288159
1781265279.648392,0.104761,-0.129502,-9.805223,-0.197424,-0.262402,-0.288330
1781265279.658392,0.076609,-0.111460,-9.805702,-0.159091,-0.319477,-0.318847
1781265279.668392,0.042958,-0.100051,-9.806029,-0.063932,-0.372275,-0.390684
1781265279.678392,0.004823,-0.100734,-9.806111,0.084551,-0.410304,-0.498176
1781265279.688392,-0.035987,-0.118291,-9.805841,0.272810,-0.431480,-0.628084
1781265279.698392,-0.078099,-0.154938,-9.805068,0.460995,-0.444025,-0.744536
1781265279.708392,-0.119901,-0.208042,-9.803645,0.592653,-0.430879,-0.802677
1781265279.718392,-0.157058,-0.269103,-9.801636,0.613170,-0.355452,-0.780135
1781265279.728392,-0.183566,-0.326244,-9.799462,0.510078,-0.221546,-0.690280
1781265279.738392,-0.195622,-0.368113,-9.797771,0.308074,-0.066509,-0.558088
1781265279.748392,-0.193352,-0.387232,-9.797092,0.057498,0.073035,-0.414735
1781265279.758392,-0.178836,-0.381048,-9.797604,-0.197218,0.192647,-0.307756
1781265279.768392,-0.153746,-0.351230,-9.799122,-0.415041,0.296135,-0.275763
1781265279.778392,-0.119671,-0.303924,-9.801155,-0.549581,0.376235,-0.324194
1781265279.788392,-0.079490,-0.248538,-9.803115,-0.579243,0.419465,-0.428515
1781265279.798392,-0.037384,-0.195589,-9.804574,-0.497362,0.413095,-0.561664
1781265279.808392,0.001518,-0.155825,-9.805382,-0.306818,0.352996,-0.696336
1781265279.818392,0.032055,-0.138852,-9.805606,-0.033565,0.246800,-0.802724
1781265279.828392,0.051287,-0.150113,-9.805357,0.262789,0.125608,-0.854205
1781265279.838392,0.060384,-0.188327,-9.804625,0.511230,0.040797,-0.844007
1781265279.848392,0.064830,-0.246591,-9.803281,0.667614,0.027273,-0.780334
1781265279.858392,0.071600,-0.315337,-9.801252,0.724852,0.079129,-0.676046
1781265279.868392,0.085637,-0.385440,-9.798634,0.699239,0.170424,-0.541177
1781265279.878392,0.109459,-0.449744,-9.795664,0.608266,0.278660,-0.382035
1781265279.888392,0.143164,-0.502689,-9.792665,0.466995,0.379902,-0.214850
1781265279.898392,0.185144,-0.539929,-9.789988,0.287648,0.458818,-0.067480
1781265279.908392,0.232656,-0.558314,-9.787947,0.084094,0.504412,0.030082
1781265279.918392,0.281890,-0.556893,-9.786734,-0.115092,0.502301,0.059579
1781265279.928392,0.328317,-0.537769,-9.786355,-0.275853,0.447650,0.036910
1781265279.938392,0.367706,-0.505545,-9.786672,-0.379459,0.356123,-0.012873
1781265279.948392,0.397104,-0.466012,-9.787489,-0.418502,0.237887,-0.082485
1781265279.958392,0.413852,-0.425467,-9.788650,-0.395107,0.091140,-0.165993
1781265279.968392,0.415822,-0.389405,-9.790075,-0.323016,-0.067724,-0.254299
1781265279.978392,0.403456,-0.361590,-9.791662,-0.220766,-0.202998,-0.340368
1781265279.988392,0.380526,-0.344038,-9.793212,-0.108487,-0.285446,-0.420127
1781265279.998392,0.352585,-0.337173,-9.794497,-0.001006,-0.309193,-0.485365
1781265280.008392,0.324950,-0.340141,-9.795352,0.092389,-0.283637,-0.524420
1781265280.018391,0.301831,-0.351165,-9.795704,0.161714,-0.220179,-0.535398
1781265280.028391,0.286885,-0.367822,-9.795544,0.204861,-0.117972,-0.520489
1781265280.038391,0.283743,-0.387569,-9.794874,0.223676,0.018557,-0.483319
1781265280.048391,0.294395,-0.408028,-9.793725,0.217704,0.161450,-0.433400
1781265280.058391,0.317716,-0.427000,-9.792182,0.191105,0.278247,-0.380164
1781265280.068391,0.350300,-0.442648,-9.790371,0.148895,0.351983,-0.338267
1781265280.078391,0.387842,-0.453640,-9.788451,0.095895,0.379923,-0.312528
1781265280.088391,0.426345,-0.458794,-9.786611,0.032448,0.372255,-0.300888
1781265280.098391,0.462786,-0.457286,-9.785029,-0.036524,0.339955,-0.296436
1781265280.108391,0.494788,-0.448993,-9.783850,-0.103584,0.284333,-0.289459
1781265280.118391,0.519865,-0.434452,-9.783209,-0.162428,0.199597,-0.278814
1781265280.128391,0.535729,-0.414635,-9.783215,-0.212680,0.099219,-0.271075
1781265280.138391,0.542284,-0.390583,-9.783843,-0.248777,0.015239,-0.267421
1781265280.148391,0.541728,-0.364138,-9.784893,-0.260260,-0.042980,-0.259743
1781265280.158391,0.536337,-0.338016,-9.786128,-0.244513,-0.081164,-0.237495
1781265280.168391,0.527728,-0.314885,-9.787369,-0.203714,-0.106093,-0.193732
1781265280.178391,0.517258,-0.296911,-9.788492,-0.145952,-0.117761,-0.134061
1781265280.188391,0.506323,-0.285137,-9.789416,-0.085357,-0.110564,-0.059943
1781265280.198391,0.496760,-0.279280,-9.790076,-0.033523,-0.083641,0.034500
1781265280.208391,0.490744,-0.278438,-9.790405,0.008042,-0.034563,0.147596
1781265280.218391,0.489600,-0.282070,-9.790358,0.045578,0.020414,0.267953
1781265280.228391,0.493084,-0.289956,-9.789951,0.078890,0.069708,0.382197
1781265280.238391,0.501171,-0.300709,-9.789215,0.091767,0.126741,0.475366
1781265280.248391,0.515183,-0.311611,-9.788144,0.075679,0.194809,0.534448
1781265280.258391,0.534879,-0.320321,-9.786805,0.043035,0.235066,0.557149
1781265280.268391,0.554099,-0.326392,-9.785538,0.018701,0.177757,0.549681
1781265280.278391,0.562565,-0.330938,-9.784906,0.010103,0.023618,0.528166
1781265280.288391,0.555005,-0.334019,-9.785230,-0.012729,-0.136355,0.513411
1781265280.298391,0.534850,-0.332500,-9.786399,-0.082935,-0.230864,0.504051
1781265280.308391,0.509490,-0.321473,-9.788116,-0.199509,-0.245647,0.475957
1781265280.318391,0.486208,-0.297385,-9.790056,-0.341325,-0.194387,0.416434
1781265280.328391,0.470584,-0.259132,-9.791896,-0.479172,-0.097511,0.336804
1781265280.338391,0.466239,-0.208055,-9.793309,-0.591411,0.026990,0.259440
1781265280.348391,0.474803,-0.147699,-9.793980,-0.659035,0.156461,0.198954
1781265280.358391,0.495527,-0.083718,-9.793703,-0.658047,0.267501,0.142648
1781265280.368391,0.525745,-0.023102,-9.792463,-0.586498,0.347295,0.073025
1781265280.378391,0.562045,0.028119,-9.790446,-0.460272,0.389775,-0.004012
1781265280.388391,0.600119,0.065611,-9.788022,-0.301089,0.382645,-0.054926
1781265280.398391,0.635234,0.087306,-9.785649,-0.139893,0.334384,-0.037960
1781265280.408391,0.664999,0.094387,-9.783612,-0.012075,0.276669,0.049385
1781265280.418391,0.690294,0.090992,-9.781894,0.057562,0.241569,0.178213
1781265280.428391,0.714373,0.083160,-9.780234,0.057130,0.251339,0.320830
1781265280.438391,0.741671,0.077173,-9.778247,-0.000035,0.301577,0.454970
1781265280.448391,0.773921,0.076994,-9.775746,-0.077406,0.343648,0.559613
1781265280.458391,0.807945,0.083166,-9.772942,-0.144756,0.335551,0.624411
1781265280.468391,0.838766,0.094364,-9.770246,-0.193576,0.280427,0.655634
1781265280.478391,0.863049,0.109024,-9.767982,-0.223335,0.202071,0.665915
1781265280.488391,0.879548,0.125651,-9.766313,-0.236454,0.118318,0.654186
1781265280.498391,0.887936,0.142748,-9.765321,-0.228592,0.037621,0.615626
1781265280.508391,0.889029,0.158239,-9.764985,-0.193420,-0.027770,0.556611
1781265280.518391,0.884924,0.169146,-9.765176,-0.123155,-0.069577,0.489494
1781265280.528391,0.877613,0.171716,-9.765791,-0.011351,-0.096963,0.431379
1781265280.538391,0.867529,0.162296,-9.766849,0.130842,-0.126397,0.397265
1781265280.548391,0.854311,0.138846,-9.768365,0.276918,-0.156613,0.385720
1781265280.558391,0.838465,0.101874,-9.770181,0.408311,-0.175758,0.386221
1781265280.568391,0.821310,0.053193,-9.772011,0.518214,-0.180325,0.391502
1781265280.578391,0.803551,-0.005206,-9.773618,0.605832,-0.185227,0.400651
1781265280.588391,0.785230,-0.070708,-9.774843,0.663261,-0.184911,0.405373
1781265280.598391,0.767418,-0.139636,-9.775516,0.675792,-0.167386,0.396484
1781265280.608391,0.751892,-0.207434,-9.775526,0.645330,-0.136015,0.365279
1781265280.618391,0.739142,-0.270257,-9.774975,0.583315,-0.109811,0.312061
1781265280.628391,0.727555,-0.325437,-9.774175,0.498897,-0.114379,0.256086
1781265280.638391,0.713648,-0.371203,-9.773579,0.399831,-0.157569,0.215224
1781265280.648391,0.694597,-0.406374,-9.773559,0.286818,-0.217469,0.194439
1781265280.658391,0.669750,-0.429610,-9.774303,0.158644,-0.272563,0.193052
1781265280.668391,0.640256,-0.439621,-9.775835,0.017665,-0.307968,0.207657
1781265280.678391,0.608525,-0.435856,-9.778028,-0.123285,-0.318722,0.226771
1781265280.688391,0.577022,-0.419040,-9.780668,-0.245876,-0.302550,0.235675
1781265280.698391,0.548917,-0.391620,-9.783420,-0.336416,-0.247291,0.223673
1781265280.708391,0.527941,-0.357602,-9.785878,-0.377084,-0.162076,0.191735
1781265280.718391,0.515656,-0.321991,-9.787773,-0.362485,-0.078863,0.143410
1781265280.728391,0.510785,-0.289497,-9.789049,-0.308134,-0.015613,0.080835
1781265280.738391,0.511740,-0.263097,-9.789748,-0.235698,0.037814,0.008762
1781265280.748391,0.517790,-0.243593,-9.789937,-0.159729,0.083052,-0.068684
1781265280.758391,0.527792,-0.231064,-9.789708,-0.085366,0.113089,-0.160898
1781265280.768391,0.539639,-0.225198,-9.789199,-0.015139,0.117606,-0.260565
1781265280.778391,0.550412,-0.225296,-9.788598,0.048966,0.084201,-0.349891
