time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1781265165697195000,-111.67180493164062,0,-1,-1,57.37380296386224,104.30316399226888,-1,13.895014000000002,30.004399571992547,41.28332732752854,-1
1781265166688991500,-110.68000854492188,0,-1,-1,57.37380296386224,104.30316399226888,-1,13.895014000000002,30.004399571992547,41.28332732752854,-1
1781265276697292300,-0.671707763671875,0,-1,-1,57.37380296386224,108.44993139780186,-1,31.695014,33.79579912436441,41.28332732752854,-1
1781265277442776000,0.073776123046875,116.37404596553547,-1,-1,57.373802849723376,106.78404581294758,-1,17.182848251327677,30,41.28332723786765,-1
1781265277497809000,0.128808837890625,116.37037813411457,-1,-1,57.37380308089993,106.78037798152668,-1,17.182517428693764,30.00007066081568,41.28332745018946,-1
1781265281044039000,3.675038818359375,116.3238525390625,-1,-1,57.37380387239032,106.73385238647461,-1,19.489196877133917,48,41.2833281285492,-1
1781265282047742000,4.678741943359375,116.337890625,2.259999990463257,87.73051505839052,57.37384450651631,106.74789047241211,33.046875,11.412269132558807,8,41.28335133216482,1.340000033378601
1781265283049962000,5.6809619140625,114.3482666015625,1.9299999475479126,77.39137084379708,57.37385339485351,104.75826644897461,35.15625,10.12140375696398,3,41.28334827228542,1.409999966621399
1781265284042965000,6.673965087890625,114.22174072265625,1.6799999475479126,64.97106798910075,57.37384955052083,104.63174057006836,35.15625,8.815710055400709,3,41.283330410195525,1.340000033378601
1781265285057425000,7.6884248046875,114.23333740234375,1.5800000429153442,-1,57.37384191323236,104.64333724975586,-1,8.444105163978648,3,41.2832948735953,0.3400000035762787
1781265286026393900,8.657393798828124,114.36138916015625,1.7200000286102295,69.65229523111991,57.37381253119172,104.77138900756836,4.21875,9.73847228638193,3,41.283446786459336,0.3400000035762787
1781265287000818700,9.631818603515624,113.80450439453125,1.399999976158142,62.566575023878634,57.373817052863856,104.21450424194336,288.984375,9.865696837729109,3,41.28344768603505,1.0800000429153442
1781265288000774100,10.631774169921876,113.7672119140625,1.6399999856948853,83.2897377959125,57.37381578252855,104.17721176147461,288.28125,10.13405481612228,3,41.28347231668269,1.0800000429153442
1781265289000724200,11.63172412109375,113.60870361328125,1.9800000190734863,87.68607101746124,57.37381747132618,104.01870346069336,290.7421875,10.405548952768935,3,41.2834488861956,0.6299999952316284
1781265290000673800,12.631673828125,113.5423583984375,2.1700000762939453,89.04913088898567,57.37381540785435,103.95235824584961,298.4765625,9.947640890442692,3,41.28343374463983,0.6299999952316284
1781265291000634600,13.631634521484376,113.53070068359375,2.5299999713897705,91.39949460503544,57.37381656798126,103.94070053100586,298.4765625,10.287567150087291,3,41.28342725692255,0.6299999952316284
1781265292000590800,14.6315908203125,113.5384521484375,2.9600000381469727,93.35744346270046,57.37381786254898,103.94845199584961,298.4765625,10.388967019509122,3,41.28342012740579,0.6299999952316284
1781265293000549400,15.63154931640625,113.5072021484375,3,88.07357496983275,57.37381501836348,103.91720199584961,283.7109375,10.640603310656033,3,41.283396271857775,0.9200000166893005
1781265294000515600,16.631515625,113.50720222480595,3.3541019662496847,-1,57.37379957018035,103.91720207221806,-1,9.340305959962095,3.000000000000001,41.28341357904837,0.9200000166893005
1781265295000478000,17.63147802734375,113.5601197052747,3.65597112188735,-1,57.37380069294491,103.97011955268681,-1,9.81024624228927,3.0000000000000004,41.283404438828285,0.9200000166893005
1781265296000441600,18.631441650390624,113.5364380646497,3.4100036123751645,-1,57.373798749562354,103.94643791206181,-1,9.859320410494405,3,41.28339248716192,0.9200000166893005
1781265297000405000,19.631405029296875,113.57244880590588,3.1528557736378824,-1,57.373801524740045,103.98244865331799,-1,10.553142111873045,3,41.28339003299458,0.6399999856948853
